timestamp,roll,pitch,yaw,thrust
62402607,0.0201236,-0.0116773,-7.78824e-06,0.0
62528491,0.0188772,-0.01323,-8.28129e-06,0.0
62625710,0.017734,-0.0152705,-8.96928e-06,0.0
62728443,0.0197711,-0.0132871,-8.70569e-06,0.0
62832297,0.0197699,-0.0124273,-8.14447e-06,0.0
62934498,0.0204406,-0.0111442,-7.54925e-06,0.0
63033510,0.0180754,-0.0102755,-6.16478e-06,0.0
63133529,0.017906,-0.00990289,-5.871e-06,0.0
63237511,0.0185325,-0.0114538,-7.02915e-06,0.0
63338501,0.0186356,-0.0106108,-6.55685e-06,0.0
63441545,0.0194976,-0.0116162,-7.50946e-06,0.0
63542536,0.0185367,-0.0124191,-7.62522e-06,0.0
63642536,0.0187612,-0.0137461,-8.54144e-06,0.0
63741525,0.0196049,-0.0136052,-8.82782e-06,0.0
63844351,0.0179097,-0.0145317,-8.62072e-06,0.0
63949492,0.0197983,-0.0171772,-1.12695e-05,0.0
64049471,0.0195662,-0.0177429,-1.15025e-05,0.0
64149585,0.0189199,-0.0187569,-1.17623e-05,0.0
64249472,0.0195059,-0.0188961,-1.2217e-05,0.131591
64354483,0.0181686,-0.0142521,-0.0010339,0.474996
64454484,0.021776,-0.011725,-0.00149024,0.482694
64557572,0.0216726,-0.0098716,-0.00227201,0.467829
64658485,0.0229743,-0.00944335,-0.00208767,0.467454
64761519,0.0233651,-0.0118947,-0.00278966,0.467455
64860372,0.0245395,-0.0120357,0.157303,0.537612
64964393,0.0053496,-0.00573057,0.269284,0.675319
65065486,-0.0087855,-0.000760301,0.0977738,0.672535
65165475,-0.0134826,-7.69004e-05,0.0651169,0.672582
65266488,-0.0145434,0.00169314,0.0410246,0.698713
65369483,-0.00772975,0.00329007,0.0155058,0.704659
65470579,0.00252281,0.00290079,-0.00391837,0.705181
65572472,0.00542802,0.00597325,-0.0146684,0.704068
65670487,0.00354237,0.000981607,-0.0195998,0.696717
65774472,-0.268628,0.323283,-0.0204008,0.698134
65874507,0.177285,-0.221027,-0.0180568,0.698567
65977510,0.124803,-0.200218,-0.0999279,0.698683
66078485,0.0559537,-0.0882263,-0.364089,0.698921
66181483,0.0135285,-0.0257233,-0.34736,0.699057
66281475,0.00169747,-0.00818432,-0.151397,0.69858
66381534,-0.00657957,0.00132479,-0.0937585,0.698399
66485515,-0.00712037,0.0022665,-0.0383492,0.698516
66586517,-0.00514662,0.000267437,0.000469515,0.698233
66686540,-0.25996,-0.00122061,0.0276636,0.699027
66790479,-0.457929,-0.00456529,0.0430555,0.69841
66889173,-0.120437,-0.00234366,0.0469426,0.698999
66992777,0.454271,0.00583672,0.0447236,0.697896
67094485,0.191731,0.0102269,0.0368153,0.698618
67194487,0.059579,0.00887258,0.0281603,0.698605
67297565,-0.0530112,0.00256914,0.0184634,0.698714
67398487,0.00462573,0.00372601,-0.275844,0.698171
67498485,-0.0128518,0.00602697,-0.741125,0.698802
67602502,-0.00787698,0.00426886,-0.890296,0.698518
67698602,-0.00259742,0.00275886,-0.388886,0.698713
67806503,-0.0300808,-0.0184494,-0.135921,0.698568
67906486,-0.0167262,-0.0151828,0.0181009,0.69874
68005502,-0.00594361,-0.00597423,0.0492326,0.699201
68110491,0.00196149,0.00297514,0.0868398,0.698864
68210507,0.00622241,0.00412341,0.103402,0.738231
68310488,0.00529373,0.000746733,0.100262,0.771675
68414472,0.00189316,-0.00100178,0.0862365,0.778496
68514539,-0.000132116,-0.00267915,0.0676289,0.779654
68618485,-0.000567345,-0.00158864,0.0460613,0.801834
68718494,-0.0016616,-0.0106287,0.0266169,0.877092
68819482,-0.00208794,-0.0155451,0.0105786,0.942077
68922489,0.00111244,-0.0160078,0.000587297,0.9667
69020837,0.00394409,-0.40691,-0.0118482,0.964731
69124837,0.00254019,-0.921663,-0.0182089,0.962928
69226472,0.00683228,-0.233395,-0.0201078,0.962676
69325484,0.00643677,0.0750783,-0.0193346,0.963157
69429509,0.00477382,0.06474,-0.0170647,0.962927
69530490,0.00368756,0.0288203,-0.0133937,0.96276
69630488,6.40499e-05,0.00313138,-0.0122061,0.962957
69734638,0.000639463,-0.0197483,-0.00951274,0.963103
69834494,-0.00202844,-0.144585,-0.00720165,0.963021
69934500,-0.0125849,-0.194297,-0.0052138,0.96248
70038485,-0.0121375,-0.160292,-0.00317133,0.962729
70138489,-0.00293527,-0.090947,-0.00307403,0.956196
70238492,-0.000445719,-0.0376442,-0.00177235,0.909321
70342499,-0.00244883,-0.0210881,-0.0019987,0.909089
70442488,-0.0029426,-0.0201999,-0.00156314,0.888679
