timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
107768317,1.37864e-07,-0.0,0.0124554,0.0,0.999981,6.89305e-08,4.29284e-10,0.00622766,0.0,-1.0,1,0,0,0,0,0,0
107867338,8.51101e-09,-0.0,0.0122473,0.0,0.999981,4.25543e-09,2.60591e-11,0.00612361,0.0,-1.0,1,0,0,0,0,0,0
107972430,0.0,-0.0,0.0123218,0.0,0.999981,0.0,0.0,0.00616086,0.0,-1.0,1,0,0,0,0,0,0
108075414,0.0,-0.0,0.0120425,0.0,0.999982,0.0,0.0,0.00602119,0.0,-1.0,1,0,0,0,0,0,0
108173057,0.0,-0.0,0.0118408,0.0,0.999982,0.0,0.0,0.00592036,0.0,-1.0,1,0,0,0,0,0,0
108277181,0.0,-0.0,0.0117176,0.0,0.999983,0.0,0.0,0.00585876,0.0,-1.0,1,0,0,0,0,0,0
108377233,0.0,-0.0,0.0112576,0.0,0.999984,0.0,0.0,0.00562878,0.0,-1.0,1,0,0,0,0,0,0
108477860,0.0,-0.0,0.0112314,0.0,0.999984,0.0,0.0,0.00561568,0.0,-1.0,1,0,0,0,0,0,0
108580422,0.0,-0.0,0.0112846,0.0,0.999984,0.0,0.0,0.00564227,0.0,-1.0,1,0,0,0,0,0,0
108684011,0.0,-0.0,0.0115928,0.0,0.999983,0.0,0.0,0.00579636,0.00570416,-1.0,1,0,0,0,0,0,0
108785427,0.0,-0.0,0.011327,1.26842e-08,0.999984,0.0,0.0,0.00566348,0.203508,-1.0,1,0,0,0,0,0,0
108885373,0.0,-0.0,0.011327,1.84406e-09,0.999984,0.0,0.0,0.00566347,0.347367,-1.0,1,0,0,0,0,0,0
108988720,0.0,-0.0,0.011327,8.04806e-11,0.999984,0.0,0.0,0.00566347,0.414673,-1.0,1,0,0,0,0,0,0
109089394,0.0,-0.0,0.011327,3.56794e-13,0.999984,0.0,0.0,0.00566347,0.462506,-1.0,1,0,0,0,0,0,0
109188693,0.0,-0.0,0.011327,-7.55925e-14,0.999984,0.0,0.0,0.00566347,0.467193,-1.0,1,0,0,0,0,0,0
109293363,0.0,-0.0,0.011327,-1.09188e-15,0.999984,0.0,0.0,0.00566347,0.481117,-1.0,1,0,0,0,0,0,0
109393366,0.0,-0.0,0.011327,-9.17239e-18,0.999984,0.0,0.0,0.00566347,0.569234,-1.0,1,0,0,0,0,0,0
109494110,0.0,-0.0,0.011327,8.01695e-19,0.999984,0.0,0.0,0.00566347,0.633727,-1.0,1,0,0,0,0,0,0
109597011,0.0,-0.0,0.011327,1.3532e-20,0.999984,0.0,0.0,0.00566347,0.711255,-1.0,1,0,0,0,0,0,0
109697601,0.0,-0.0,0.011327,-2.3735e-22,0.999984,0.0,0.0,0.00566347,0.777161,-1.0,1,0,0,0,0,0,0
109800993,0.0,-0.0,0.011327,-7.92489e-24,0.999984,0.0,0.0,0.00566347,0.830234,-1.0,1,0,0,0,0,0,0
109899212,0.0,-0.0,0.011327,-1.56197e-25,0.999984,0.0,0.0,0.00566347,0.858725,-1.0,1,0,0,0,0,0,0
110003051,0.0,-0.0,0.011327,1.18704e-27,0.999984,0.0,0.0,0.00566347,0.937889,-1.0,1,0,0,0,0,0,0
110104032,0.0,-0.0,0.011327,7.17034e-29,0.999984,0.0,0.0,0.00566347,1.0,-1.0,1,0,0,0,0,0,0
110205028,0.0,-0.0,0.0154297,0.0836903,0.99997,0.0,0.0,0.00771478,1.0,-1.0,1,0,0,0,0,0,0
110304366,0.0,-0.0,0.0248826,0.074627,0.999923,0.0,0.0,0.012441,1.0,-1.0,1,0,0,0,0,0,0
110408229,0.0,-0.0,0.0276547,0.00406027,0.999904,0.0,0.0,0.0138269,1.0,-1.0,1,0,0,0,0,0,0
110509847,0.0,-0.0,0.0276768,4.58945e-05,0.999904,0.0,0.0,0.013838,1.0,-1.0,1,0,0,0,0,0,0
110609049,0.0,-0.0,0.027678,-2.3721e-06,0.999904,0.0,0.0,0.0138385,1.0,-1.0,1,0,0,0,0,0,0
110713042,0.0,-0.0,0.027678,-4.68338e-08,0.999904,0.0,0.0,0.0138386,1.0,-1.0,1,0,0,0,0,0,0
110812429,0.0,-0.0,0.027678,3.5115e-10,0.999904,0.0,0.0,0.0138386,1.0,-1.0,1,0,0,0,0,0,0
110916218,0.0,-0.0,0.027678,2.14387e-11,0.999904,0.0,0.0,0.0138386,1.0,-1.0,1,0,0,0,0,0,0
111017013,0.0,-0.0,0.027678,5.06309e-13,0.999904,0.0,0.0,0.0138386,1.0,-1.0,1,0,0,0,0,0,0
111117012,0.0,-0.0,0.027678,1.11747e-15,0.999904,0.0,0.0,0.0138386,1.0,-1.0,1,0,0,0,0,0,0
111221054,-0.0572649,-0.0,0.027678,-1.69196e-16,0.999494,-0.0286258,-0.000396178,0.0138329,1.0,-1.0,1,0,0,0,0,0,0
111321010,-0.229069,-0.0,0.0276943,0.0014307,0.993353,-0.114273,-0.00158246,0.013756,1.0,-1.0,1,0,0,0,0,0,0
111422075,-0.346789,-0.0,0.0290985,0.0245481,0.984901,-0.172509,-0.00251004,0.0143306,1.0,-1.0,1,0,0,0,0,0,0
111525703,-0.334524,-0.0,0.0310499,0.0119002,0.985925,-0.166463,-0.00258454,0.0153077,1.0,-1.0,1,0,0,0,0,0,0
111625027,-0.308897,-0.0,0.0315389,-0.000243185,0.987974,-0.153816,-0.00242579,0.0155811,1.0,-1.0,1,0,0,0,0,0,0
111729028,-0.247931,-0.0,0.0315245,6.75525e-06,0.992203,-0.123633,-0.0019489,0.0156406,1.0,-1.0,1,0,0,0,0,0,0
111829142,-0.0409125,-0.0,0.0315244,6.3324e-07,0.999667,-0.0204523,-0.000322399,0.0157582,1.0,-1.0,1,0,0,0,0,0,0
111932200,-0.000666295,-0.0,0.0315244,5.61657e-09,0.999876,-0.000333106,-5.25092e-06,0.0157615,1.0,-1.0,1,0,0,0,0,0,0
112031679,1.33672e-05,-0.0,0.0315244,-4.49599e-10,0.999876,6.68276e-06,1.05344e-07,0.0157615,1.0,-1.0,1,0,0,0,0,0,0
112135644,0.0251545,-0.0,0.0315244,-7.76011e-12,0.999797,0.0125754,0.000198232,0.0157603,1.0,-1.0,1,0,0,0,0,0,0
112236060,0.256631,-0.0,0.0315244,1.2426e-13,0.991656,0.127948,0.00201691,0.015632,1.0,-1.0,1,0,0,0,0,0,0
112337682,0.596453,0.0179607,0.0370455,4.39371e-15,0.955705,0.293604,0.0140243,0.0150653,1.0,-1.0,1,0,0,0,0,0,0
112436038,0.606826,0.0750148,0.0550199,8.18827e-17,0.953598,0.297471,0.0439848,0.0150321,1.0,-1.0,1,0,0,0,0,0,0
112537029,0.607623,0.0672408,0.0526127,-7.41142e-18,0.953598,0.298043,0.039928,0.0150321,1.0,-1.0,1,0,0,0,0,0,0
112641050,0.574979,-0.00193135,0.0309533,-1.24044e-19,0.958839,0.283526,0.00346223,0.0151147,1.0,-1.0,1,0,0,0,0,0,0
112741370,0.467937,6.7434e-05,0.0315405,2.24877e-21,0.972633,0.231811,0.00368881,0.0153321,1.0,-1.0,1,0,0,0,0,0,0
112845778,0.279289,1.60955e-06,0.0315246,7.35753e-23,0.990143,0.139174,0.00219468,0.0156081,1.0,-1.0,1,0,0,0,0,0,0
112945041,0.0135931,2.5337e-09,0.0315244,1.17494e-24,0.999853,0.00679566,0.000107125,0.0157612,1.0,-1.0,1,0,0,0,0,0,0
113045646,0.000341389,-5.58496e-10,0.0315244,-1.1693e-26,0.999876,0.000170673,2.69013e-06,0.0157615,1.0,-1.0,1,0,0,0,0,0,0
113149420,1.76101e-06,-3.18232e-11,0.0315244,-1.97705e-27,0.999876,8.80397e-07,1.38622e-08,0.0157615,1.0,-1.0,1,0,0,0,0,0,0
113249821,-1.01254e-07,-2.02914e-13,0.0315244,-2.09403e-29,0.999876,-5.06206e-08,-7.98059e-10,0.0157615,1.0,-1.0,1,0,0,0,0,0,0
113352014,-3.37573e-09,3.41284e-15,0.0315244,-2.40943e-32,0.999876,-1.68766e-09,-2.66017e-11,0.0157615,1.0,-1.0,1,0,0,0,0,0,0
113453416,0.0,-0.0,0.0315244,2.32208e-32,0.999876,0.0,0.0,0.0157615,1.0,-1.0,1,0,0,0,0,0,0
113553835,0.0,-0.0,0.0315244,3.0443e-34,0.999876,0.0,0.0,0.0157615,1.0,-1.0,1,0,0,0,0,0,0
113656072,0.0,-0.0,0.0315244,-1.13978e-35,0.999876,0.0,0.0,0.0157615,1.0,-1.0,1,0,0,0,0,0,0
113757435,0.0,-0.0,0.0315244,-2.55432e-37,0.999876,0.0,0.0,0.0157615,1.0,-1.0,1,0,0,0,0,0,0
113860062,0.0,-0.0,0.0315244,1.16241e-40,0.999876,0.0,0.0,0.0157615,1.0,-1.0,1,0,0,0,0,0,0
113962216,0.0,-0.0,0.0315244,9.40187e-41,0.999876,0.0,0.0,0.0157615,1.0,-1.0,1,0,0,0,0,0,0
114059802,0.0,-0.0,0.0315244,4.71957e-42,0.999876,0.0,0.0,0.0157615,1.0,-1.0,1,0,0,0,0,0,0
114163206,0.0,-0.0,0.0315244,2.94273e-44,0.999876,0.0,0.0,0.0157615,1.0,-1.0,1,0,0,0,0,0,0
