timestamp,roll,pitch,yaw,thrust
73094515,-0.0190776,0.0059396,-3.74982e-06,0.0
73217473,-0.0177285,0.00821264,-4.80964e-06,0.0
73317634,-0.0174994,0.00822156,-4.76584e-06,0.0
73418514,-0.0172365,0.00864518,-4.92776e-06,0.0
73521472,-0.0176958,0.0044801,-2.63019e-06,0.0
73621529,-0.0152291,0.00330221,-1.65708e-06,0.0
73721493,-0.0150436,-0.00110319,5.39411e-07,0.0
73825489,-0.0145924,-0.00219244,1.04925e-06,0.0
73925488,-0.0128626,-0.00448098,1.91246e-06,0.0
74025482,-0.0126838,-0.00538297,2.25309e-06,0.0
74130529,-0.0100446,-0.00640999,2.12719e-06,0.0
74230531,-0.00950769,-0.00634051,2.00242e-06,0.0
74333471,-0.00794129,-0.010226,2.68436e-06,0.0
74434611,-0.00464424,-0.0110633,1.70211e-06,0.0
74534508,-0.00217413,-0.0135426,9.73969e-07,0.0
74637501,-0.00273129,-0.0133356,1.2012e-06,0.0661598
74736460,-0.00105265,-0.0137836,-9.68075e-05,0.550147
74840573,-0.00223809,-0.007381,0.0160154,0.652655
74941615,-0.000960998,-0.00186058,0.0410655,0.650778
75041490,-0.00222886,-0.0014831,0.0222168,0.650886
75141487,-0.00230558,-0.000517966,0.0153126,0.650888
75246483,-0.00122201,-0.000314448,0.0104577,0.650887
75345487,-0.000784769,-0.000631092,0.00623455,0.650888
75450486,-3.96462e-05,-0.000479183,0.00318687,0.650888
75551526,-0.000865073,-0.00205484,0.00083501,0.650888
75649619,-0.000249382,-0.00314625,-0.00198245,0.650888
75754538,-0.000157322,0.00161115,-0.00410567,0.650888
75854511,-0.000922985,-0.00400744,-0.00344926,0.65137
75957476,0.00190725,-0.00112179,-0.0029194,0.650889
76058523,-0.00642923,-0.000536946,-0.00149209,0.650887
76157488,-0.0036094,-0.0030783,-0.000252055,0.650888
76262508,0.000353174,0.000926614,0.000807918,0.650887
76361475,0.000779463,0.00425643,0.00142705,0.650888
76462486,-0.000230675,0.00351719,0.00174625,0.650888
76566473,0.000968977,0.00280107,0.00179346,0.650888
76666476,0.00228967,0.000772276,0.00153988,0.650888
76769488,0.00127913,-0.00162327,0.00174045,0.650888
76868540,-0.0042909,0.00385874,0.00229975,0.650887
76972820,-0.00419009,0.00710397,0.0023422,0.65137
77073486,-0.00025766,0.00484861,0.00133957,0.650889
77174601,-0.000149984,0.00380966,0.000766231,0.650887
77277570,0.00462153,0.00830484,-0.000143561,0.650832
77377471,0.00537587,0.00635777,3.26081e-05,0.650887
77478525,0.00302589,0.00208549,0.000632076,0.650888
77578546,-0.000277743,0.000587541,-0.000145498,0.650888
77682482,-0.00371077,-1.0202e-05,0.0011288,0.650888
77782482,-0.0039075,0.00393706,0.00202543,0.650888
77886471,-0.00350914,0.0029765,0.00124301,0.650887
77985547,-0.00135367,0.000623091,0.00226725,0.650888
78089477,0.00213568,-0.00157337,0.0030102,0.650888
78189480,0.00211218,0.00024568,0.00266358,0.650888
78290613,-0.000192734,0.00121068,0.00278631,0.650888
78389563,0.000629727,-0.00320297,0.00264432,0.650888
78494510,6.07309e-05,-0.000761121,0.00263259,0.650888
78594559,0.00194312,0.00128286,0.00248774,0.650888
78698508,0.00139901,0.00295031,0.00151755,0.650888
78798528,0.000512662,0.00475168,0.000908909,0.650888
78901487,-0.000855348,0.00184195,-0.000139301,0.650888
79000566,0.00184907,0.00138052,0.000422872,0.650888
79104607,-0.00016212,-0.00137643,-0.000260456,0.650888
79202512,-0.000641315,-0.00232507,0.000559884,0.650888
79306489,0.00375542,-0.00429339,0.00135988,0.650888
79406509,0.0020286,-0.000567051,0.0011705,0.650888
79509472,0.00579382,0.0036696,0.000720463,0.650888
79609472,0.000486117,0.00268982,-0.000139083,0.650888
79713475,-0.00038004,0.000247152,0.000273718,0.650888
79814523,0.00100233,-0.000145804,0.000899442,0.650888
79914483,0.00323532,-0.00137801,0.00139671,0.650888
80017490,0.00228851,0.000236,0.00161847,0.650888
80117528,0.000219552,-0.00020092,0.00197964,0.650888
80218499,-0.000905267,-0.00164675,0.00061433,0.650888
80321484,-0.00904249,0.00210568,0.00042096,0.650888
80422488,-0.00860787,0.00134137,-4.61079e-05,0.650888
80525476,-0.00361249,0.00108803,-0.0010534,0.650888
80626494,-0.000252223,-0.000385308,-0.000835613,0.650888
80726558,0.00329637,0.00126209,-0.000798065,0.650888
80829623,0.00286569,0.00280134,0.000794181,0.650888
80928555,0.003308,0.000316561,0.00178537,0.650888
81032498,0.00345,-0.00221587,0.00255788,0.650888
81133516,0.00473736,0.00315251,0.00275352,0.650888
81234495,0.00222547,0.00150506,0.00333121,0.650888
81333486,0.000248607,-0.000632388,0.0025361,0.650888
81437544,-0.0014724,0.00022025,0.00209312,0.650888
81537487,-0.00241901,-0.00211453,0.00267991,0.650888
81641489,-0.000916362,0.000803916,0.00120034,0.650888
81741490,-0.00161663,0.00683916,0.000477016,0.650888
81842606,-0.00394175,0.00623923,0.00116949,0.650888
81946491,-0.00255988,0.00304522,0.00159029,0.650888
82046514,-0.00674666,0.000351955,0.00144698,0.650888
82146471,-0.00373808,-0.00185532,-0.000136407,0.650888
82250514,0.00397547,0.000469279,-0.000782074,0.650888
82349486,0.00321933,0.00224779,-0.000961015,0.650888
82453483,0.00603297,0.00131905,0.000209516,0.650888
82553529,0.00908477,0.00351442,0.00102421,0.650888
82653541,-8.59031e-05,0.00276619,0.00101107,0.650888
82758489,-0.000986336,0.00460242,0.00118459,0.650888
82857487,0.001949,-0.0112905,0.000229778,0.650888
