timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
64757157,0.00737905,-0.0249129,-0.000379379,0.999994,-0.00179443,0.000920623,-0.00293116,1.0,0.0,0.0,0.0,0
64860624,0.025629,-0.0140529,-0.0108828,0.999994,-0.00188253,0.000873838,-0.00268987,1.0,0.0,0.0,0.0,0
64961744,-0.00261253,-0.00675726,0.119772,1.0,-0.000425276,0.000427137,-0.000118154,1.0,0.0,0.0,0.0,0
65065739,-0.0292855,-0.0365151,0.107372,0.999977,0.000630701,1.27081e-05,0.00681313,1.0,0.0,0.0,0.0,0
65165745,0.0826943,-0.0195616,0.124936,0.999908,0.00116006,-2.96019e-06,0.0135436,1.0,0.0,0.0,0.0,0
65266744,0.00989805,-0.00190303,0.112364,0.999815,0.00114577,-0.000109783,0.0192128,1.0,0.0,0.0,0.0,0
65369736,-0.0032603,-0.00731245,0.0864239,0.999718,0.000595746,-0.000249849,0.02376,1.0,0.0,0.0,0.0,0
65470848,-0.0186527,-0.0178684,0.0412729,0.999644,-0.000233935,-0.000274873,0.0266701,1.0,0.0,0.0,0.0,0
65572764,-0.0269429,-0.0256281,0.0208048,0.999592,-0.000443987,-0.000510619,0.0285585,1.0,0.0,0.0,0.0,0
65670739,-0.0379504,0.0011114,0.00362523,0.999567,-0.00034418,-8.31903e-05,0.029414,1.0,0.0,0.0,0.0,0
65774727,-0.124478,0.075739,-0.00443887,0.999562,-0.00110962,0.00070877,0.0295517,1.0,0.0,0.0,0.0,0
65874802,-0.124702,0.261633,-0.00112041,0.999309,-0.0134594,0.018734,0.0291555,1.0,0.0,0.0,0.0,0
65977763,0.136767,-0.198139,-0.0149327,0.999433,-0.00982298,0.0153506,0.0283132,1.0,0.0,0.0,0.0,0
66078737,0.101356,-0.142545,-0.0970466,0.999647,-0.00394842,0.00660002,0.0254448,1.0,0.0,0.0,0.0,0
66181736,0.0342516,-0.070275,-0.227506,0.999858,-0.000962373,0.00192752,0.0167173,1.0,0.0,0.0,0.0,0
66281732,0.0289567,-0.0430445,-0.25052,0.999991,-8.23636e-05,0.000564994,0.00428704,1.0,0.0,0.0,0.0,0
66381791,-0.00481664,0.0141715,-0.215284,0.999973,0.000498436,-8.8429e-05,-0.00728126,1.0,0.0,0.0,0.0,0
66485774,0.0169448,-0.0103241,-0.168175,0.999854,0.00056929,-0.000201157,-0.0171003,1.0,0.0,0.0,0.0,0
66586772,-0.0225756,0.0151275,-0.139936,0.999709,0.000341979,7.97611e-06,-0.0241326,1.0,0.0,0.0,0.0,0
66686905,-0.137162,-0.0205353,-0.0750817,0.999583,-0.000367391,-0.000111343,-0.0288674,1.0,0.0,0.0,0.0,0
66790735,-0.395663,-0.00863862,-0.034221,0.999406,-0.0140352,0.000141399,-0.0314929,1.0,0.0,0.0,0.0,0
66889434,-0.35192,-0.000915158,-0.000781249,0.998872,-0.0350153,0.000601019,-0.0320681,1.0,0.0,0.0,0.0,0
66993035,0.386469,0.0328583,0.030209,0.998973,-0.0324139,0.000529939,-0.0316423,1.0,0.0,0.0,0.0,0
67094748,0.265825,0.0456483,0.015601,0.999442,-0.014196,-0.000306307,-0.030245,1.0,0.0,0.0,0.0,0
67194739,0.0780187,-0.0123404,0.0301783,0.999579,-0.00444752,-0.000587977,-0.0286734,1.0,0.0,0.0,0.0,0
67297818,-0.0524664,-0.00404569,0.0253588,0.999636,-0.000534502,-0.000213058,-0.0269605,1.0,0.0,0.0,0.0,0
67398739,0.0546296,-0.0257006,0.0168591,0.999666,2.99198e-05,-0.000338869,-0.0258553,1.0,0.0,0.0,0.0,0
67498787,0.0388923,-0.028897,-0.177338,0.999555,0.00100135,-0.000641154,-0.0298052,1.0,0.0,0.0,0.0,0
67602757,0.0266559,-0.00235872,-0.449278,0.998924,0.00060312,-0.000419288,-0.0463648,1.0,0.0,0.0,0.0,0
67698855,-0.0382076,-0.0039079,-0.569141,0.997427,8.07779e-05,-0.000233937,-0.071688,1.0,0.0,0.0,0.0,0
67802742,0.0160656,-0.0244282,-0.478108,0.995154,0.00244732,0.0011751,-0.0982876,1.0,0.0,0.0,0.0,0
67906750,-0.000355259,-0.0158855,-0.337456,0.992893,0.00140365,0.000987359,-0.119,1.0,0.0,0.0,0.0,0
68005760,0.015804,-0.00475372,-0.199344,0.991295,0.000534747,0.00038815,-0.131657,1.0,0.0,0.0,0.0,0
68110746,0.0440456,0.0134654,-0.0890653,0.990275,-8.85977e-05,-0.000191946,-0.139123,1.0,0.0,0.0,0.0,0
68210766,-0.0231763,-0.00757165,-0.0273696,0.989864,-0.000565077,-0.00025811,-0.142021,1.0,0.0,0.0,0.0,0
68310792,0.00314104,-0.00346354,0.0448663,0.989939,-0.00040618,-9.61481e-06,-0.141496,1.0,0.0,0.0,0.0,0
68414732,0.01687,-0.000524145,0.0676221,0.990296,-0.00010095,9.03989e-05,-0.138972,1.0,0.0,0.0,0.0,0
68514893,-0.0064447,-0.029297,0.0656744,0.990752,1.68791e-05,0.00014866,-0.135688,1.0,0.0,0.0,0.0,0
68614773,-0.0144736,-0.0438306,0.0719314,0.99125,5.89815e-05,0.000115583,-0.131998,1.0,0.0,0.0,0.0,0
68718773,-0.0465011,-0.0536214,0.0582814,0.991723,8.07148e-05,0.000661697,-0.128394,1.0,0.0,0.0,0.0,0
68819744,-0.00832669,-0.114084,0.0383537,0.992091,0.000275325,0.00100112,-0.125516,1.0,0.0,0.0,0.0,0
68922744,0.00965178,-0.0513341,0.0380457,0.992391,7.65228e-05,0.00107895,-0.12312,1.0,0.0,0.0,0.0,0
69021122,0.0436359,-0.191615,0.030568,0.9926,-0.000528228,-0.00134469,-0.121418,1.0,0.0,0.0,0.0,0
69125110,0.0399476,-0.720221,0.0184712,0.992388,-0.00385279,-0.0261716,-0.120279,1.0,0.0,0.0,0.0,0
69226727,-0.0158668,-0.549232,-0.00661775,0.990677,-0.00889511,-0.0642866,-0.11978,1.0,0.0,0.0,0.0,0
69325783,0.00135765,-0.0357413,0.0148988,0.989674,-0.0104611,-0.0780978,-0.119739,1.0,0.0,0.0,0.0,0
69429762,-0.00799463,0.0836714,-0.027908,0.989718,-0.010159,-0.0768071,-0.120235,1.0,0.0,0.0,0.0,0
69530753,-0.00403559,0.0231951,-0.0146824,0.989845,-0.00969908,-0.0741961,-0.120865,1.0,0.0,0.0,0.0,0
69630741,-0.0166582,-0.00362867,-0.0146882,0.98995,-0.00922093,-0.0724993,-0.121072,1.0,0.0,0.0,0.0,0
69734902,0.0100949,0.00808334,-0.00347257,0.989918,-0.00914105,-0.0721731,-0.121528,1.0,0.0,0.0,0.0,0
69834750,0.0372029,-0.0940385,-0.0221542,0.989716,-0.00912584,-0.0742341,-0.121935,1.0,0.0,0.0,0.0,0
69934794,0.0692809,-0.16523,-0.0290401,0.989169,-0.00905216,-0.0808862,-0.122152,1.0,0.0,0.0,0.0,0
70038739,0.0129708,-0.183874,0.0243105,0.988303,-0.0103726,-0.0905036,-0.122309,1.0,0.0,0.0,0.0,0
70138742,0.0135904,-0.0894349,-0.0110368,0.987581,-0.0119798,-0.0977945,-0.122379,1.0,0.0,0.0,0.0,0
70238744,0.0247719,-0.0566471,0.015346,0.987135,-0.0126454,-0.101948,-0.122521,1.0,0.0,0.0,0.0,0
70342767,-0.0115498,-0.0670876,0.0100688,0.986957,-0.0127861,-0.103708,-0.12246,1.0,0.0,0.0,0.0,0
70442740,-0.0205528,-0.019134,-0.0223777,0.986889,-0.0128113,-0.104194,-0.122591,1.0,0.0,0.0,0.0,0
70546740,-0.0275241,-0.0110287,-0.00379012,0.986826,-0.0128024,-0.104955,-0.122458,1.0,0.0,0.0,0.0,0
70646739,-0.00751288,0.00594684,0.00663134,0.986849,-0.0132357,-0.104773,-0.12238,1.0,0.0,0.0,0.0,0
70746792,0.00204324,-0.0197873,0.00845335,0.986819,-0.0133306,-0.105238,-0.122208,1.0,0.0,0.0,0.0,0
70850727,0.00939774,-0.0379332,-0.0101397,0.986738,-0.013782,-0.105845,-0.12229,1.0,0.0,0.0,0.0,0
70952753,0.0321612,-0.0396434,-0.0027045,0.986522,-0.0137294,-0.108041,-0.122118,1.0,0.0,0.0,0.0,0
71053005,-0.0236697,-0.0765677,0.00238565,0.986038,-0.0142354,-0.112558,-0.121893,1.0,0.0,0.0,0.0,0
71154741,-0.193056,-0.0846303,0.00393988,0.985459,-0.0191802,-0.116523,-0.122168,1.0,0.0,0.0,0.0,0
71254736,-0.194338,-0.10338,0.0170986,0.984837,-0.0288239,-0.11895,-0.122946,1.0,0.0,0.0,0.0,0
71358740,-0.0136556,-0.31096,-0.0110376,0.983531,-0.034943,-0.12795,-0.122777,1.0,0.0,0.0,0.0,0
71458752,0.0686689,-0.228955,0.00526723,0.981848,-0.0350312,-0.141195,-0.121699,1.0,0.0,0.0,0.0,0
71558780,0.12534,-0.224215,0.0127069,0.980364,-0.0310794,-0.153071,-0.120374,1.0,0.0,0.0,0.0,0
71662755,0.0731891,-0.243918,-0.00648767,0.978285,-0.0261871,-0.167496,-0.11924,1.0,0.0,0.0,0.0,0
71762741,0.0455615,-0.225036,-0.0143798,0.976061,-0.0245724,-0.180551,-0.118751,1.0,0.0,0.0,0.0,0
71862855,0.0326142,-0.164226,-0.0192335,0.974245,-0.0243318,-0.190134,-0.11876,1.0,0.0,0.0,0.0,0
71966750,0.0161783,-0.14173,-0.0263721,0.972551,-0.0246289,-0.198367,-0.119119,1.0,0.0,0.0,0.0,0
72066751,-0.0151123,-0.138336,-0.0241215,0.970952,-0.0256928,-0.205751,-0.119413,1.0,0.0,0.0,0.0,0
72170736,-0.00669718,-0.100283,-0.0143018,0.969545,-0.0266891,-0.211985,-0.119715,1.0,0.0,0.0,0.0,0
72270743,-0.0514521,-0.0741443,0.000252911,0.968489,-0.0273387,-0.216698,-0.119679,1.0,0.0,0.0,0.0,0
72370916,-0.0243413,-0.0840827,-0.0138287,0.96763,-0.0278656,-0.220187,-0.120136,1.0,0.0,0.0,0.0,0
72474734,-0.00164316,0.0332998,0.00890899,0.96738,-0.0275866,-0.221168,-0.120417,1.0,0.0,0.0,0.0,0
72574740,0.0557623,0.0624178,0.00710221,0.96732,-0.0276253,-0.221402,-0.120457,1.0,0.0,0.0,0.0,0
72674757,0.0539661,0.0192849,0.0318421,0.967403,-0.0269769,-0.221647,-0.119488,1.0,0.0,0.0,0.0,0
72778746,0.0313077,0.0243352,0.00886519,0.967611,-0.0262971,-0.221627,-0.11798,1.0,0.0,0.0,0.0,0
72878793,0.0305001,0.00289627,0.0557581,0.968013,-0.025333,-0.221033,-0.115985,1.0,0.0,0.0,0.0,0
72982818,0.0211924,-0.0176192,0.0219365,0.968284,-0.0252463,-0.220768,-0.114239,1.0,0.0,0.0,0.0,0
73081006,-0.00255805,-0.00356657,0.0386846,0.968322,-0.0254021,-0.221237,-0.112969,1.0,0.0,0.0,0.0,0
73185261,-0.017062,-0.0100437,0.00819791,0.968385,-0.0254454,-0.221512,-0.111875,1.0,0.0,0.0,0.0,0
73286738,-0.030494,0.00207852,0.0214085,0.968335,-0.0258869,-0.221993,-0.111246,1.0,0.0,0.0,0.0,0
73386773,0.0133932,0.0171287,0.000506868,0.968087,-0.026099,-0.223298,-0.110748,1.0,0.0,0.0,0.0,0
73486739,0.0291707,-0.15418,0.00667206,0.967021,-0.0268095,-0.227813,-0.110689,1.0,0.0,0.0,0.0,0
73590753,0.0196902,-0.138426,0.0013672,0.965047,-0.0276753,-0.236057,-0.110434,1.0,0.0,0.0,0.0,0
73690728,0.0262665,-0.10644,0.00319171,0.963674,-0.0282297,-0.241576,-0.110346,1.0,0.0,0.0,0.0,0
73794794,-0.0146858,-0.11742,-0.000201006,0.96264,-0.0286436,-0.24559,-0.110403,1.0,0.0,0.0,0.0,0
73894738,-0.0432467,-0.143931,-0.00456358,0.961008,-0.0298523,-0.251674,-0.1106,1.0,0.0,0.0,0.0,0
73994778,0.011575,-0.0958446,0.00381897,0.959415,-0.0300645,-0.25765,-0.110619,1.0,0.0,0.0,0.0,0
74098769,0.013045,-0.0820412,-0.0105095,0.958084,-0.0305026,-0.262528,-0.110561,1.0,0.0,0.0,0.0,0
74198773,0.00908003,-0.0673583,-0.00199266,0.957048,-0.0309117,-0.266143,-0.110779,1.0,0.0,0.0,0.0,0
74298852,0.0093854,-0.0702471,-0.00704234,0.955965,-0.0313045,-0.269943,-0.11082,1.0,0.0,0.0,0.0,0
74402757,-0.00516137,-0.0514863,0.00396731,0.954696,-0.0315056,-0.274377,-0.110818,1.0,0.0,0.0,0.0,0
74502742,0.00853924,0.0366646,0.00580318,0.954747,-0.0315336,-0.274216,-0.110769,1.0,0.0,0.0,0.0,0
74606744,0.00252149,-0.00147691,-0.000325326,0.955335,-0.031234,-0.272127,-0.110932,1.0,0.0,0.0,0.0,0
74706781,0.00352915,-0.000196253,0.00576019,0.955478,-0.03126,-0.271659,-0.110843,1.0,0.0,0.0,0.0,0
74806790,0.0401614,-0.0436309,0.00252117,0.955313,-0.0314621,-0.272195,-0.11089,1.0,0.0,0.0,0.0,0
74910885,0.0276755,-0.0390657,0.010279,0.955135,-0.0316285,-0.27287,-0.110722,1.0,0.0,0.0,0.0,0
75010812,0.0115518,-0.107365,-0.00117718,0.954536,-0.03191,-0.275036,-0.110449,1.0,0.0,0.0,0.0,0
75109294,0.00126739,-0.0488513,0.0187606,0.95392,-0.0321014,-0.277258,-0.110154,1.0,0.0,0.0,0.0,0
75213094,-0.0186433,-0.0212702,0.00183446,0.953347,-0.0322933,-0.279267,-0.109979,1.0,0.0,0.0,0.0,0
75316993,-0.0192526,0.0690169,0.00201029,0.953407,-0.0324024,-0.279051,-0.109977,1.0,0.0,0.0,0.0,0
75418738,0.00819038,0.556182,-0.00109545,0.957289,-0.0307783,-0.265465,-0.110359,1.0,0.0,0.0,0.0,0
75519781,0.0270001,2.00118,0.0177557,0.971692,-0.0239381,-0.2067,-0.111882,1.0,0.0,0.0,0.0,0
75619802,-0.00307556,1.88108,-0.000384492,0.988614,-0.0113352,-0.0974505,-0.114095,1.0,0.0,0.0,0.0,0
75722747,0.0204582,0.780753,-0.0138129,0.992883,-0.00384363,-0.0314539,-0.114802,1.0,0.0,0.0,0.0,0
75823860,0.0132948,0.293433,-0.00853189,0.993344,-0.00118088,-0.00732517,-0.114945,1.0,0.0,0.0,0.0,0
75923743,-0.0439925,0.122416,0.0213302,0.993362,-0.000338622,-0.000906506,-0.115028,1.0,0.0,0.0,0.0,0
76026746,-0.0602825,0.0992966,0.00927083,0.99338,-0.000123377,0.000400763,-0.114871,1.0,0.0,0.0,0.0,0
76126770,-0.040968,0.0424763,-0.0144533,0.993366,-1.33939e-05,0.000722133,-0.114993,1.0,0.0,0.0,0.0,0
76230740,-0.0272427,0.0206127,0.0131138,0.993371,-0.000385597,0.000763344,-0.114953,1.0,0.0,0.0,0.0,0
76330742,-0.00543935,-0.0200089,-0.00507792,0.993352,-0.000215109,0.000166842,-0.115117,1.0,0.0,0.0,0.0,0
76430791,0.0348827,-0.0120408,-0.00155263,0.993334,8.08857e-05,-0.000169984,-0.115269,1.0,0.0,0.0,0.0,0
76534784,0.0376108,-0.0105328,-0.018487,0.9933,0.000290504,-0.000251146,-0.115566,1.0,0.0,0.0,0.0,0
76634743,0.0126009,0.00454019,0.00910655,0.993306,0.000505516,-0.000440075,-0.115513,1.0,0.0,0.0,0.0,0
76734771,-0.0418662,-0.00769599,0.00489391,0.993314,0.000519404,-0.000274099,-0.115445,1.0,0.0,0.0,0.0,0
76838617,0.167601,-0.154288,0.0201439,0.9933,0.00379395,-0.00371637,-0.11544,1.0,0.0,0.0,0.0,0
76938648,0.337472,-0.374873,0.0225332,0.993077,0.0143611,-0.0188866,-0.115042,1.0,0.0,0.0,0.0,0
77042651,0.51124,-0.60009,0.0194721,0.99177,0.0331017,-0.0474597,-0.114209,1.0,0.0,0.0,0.0,0
77142618,0.676609,-0.818912,0.0573125,0.988079,0.0584256,-0.0870426,-0.112738,1.0,0.0,0.0,0.0,0
77241400,0.83959,-1.05639,0.0416079,0.98017,0.0903188,-0.137521,-0.110446,1.0,0.0,0.0,0.0,0
77345308,1.03411,-1.28266,0.0644031,0.964601,0.131015,-0.202494,-0.10666,1.0,0.0,0.0,0.0,0
77448942,1.22274,-1.50219,0.0825965,0.938426,0.178237,-0.278145,-0.101112,1.0,0.0,0.0,0.0,0
77546725,1.36916,-1.7016,0.0809775,0.900666,0.228059,-0.35771,-0.0939853,1.0,0.0,0.0,0.0,0
77650630,1.57315,-1.9233,0.0598167,0.842796,0.285252,-0.448706,-0.083605,1.0,0.0,0.0,0.0,0
77750633,1.75657,-2.15357,0.0933163,0.766291,0.342489,-0.538987,-0.0706584,1.0,0.0,0.0,0.0,0
77854620,1.95917,-2.38102,0.111907,0.661576,0.401565,-0.631023,-0.053596,1.0,0.0,0.0,0.0,0
77954651,2.16827,-2.55471,0.110535,0.534655,0.45442,-0.711711,-0.033393,1.0,0.0,0.0,0.0,0
78054725,2.35092,-2.77035,0.103782,0.381436,0.499096,-0.778022,-0.00962559,1.0,0.0,0.0,0.0,0
78158617,2.55019,-2.98462,0.128853,0.195634,0.531847,-0.823728,0.0184116,1.0,0.0,0.0,0.0,0
78258616,2.75533,-3.16361,0.13686,-0.00427645,0.544851,-0.837169,0.0476104,1.0,0.0,0.0,0.0,0
78358652,2.94818,-3.38153,0.149199,-0.2173,0.534442,-0.813089,0.0777152,1.0,0.0,0.0,0.0,0
78462624,3.17433,-3.56442,0.154102,-0.440806,0.493438,-0.742073,0.10741,1.0,0.0,0.0,0.0,0
78562616,3.41324,-3.72274,0.172976,-0.642695,0.421378,-0.625983,0.132395,1.0,0.0,0.0,0.0,0
78666651,3.62458,-3.91962,0.194123,-0.819815,0.311243,-0.456172,0.151455,1.0,0.0,0.0,0.0,0
78766615,3.87001,-4.09104,0.174445,-0.938416,0.173837,-0.251581,0.160823,1.0,0.0,0.0,0.0,0
78866621,4.08466,-4.25482,0.200584,-0.987037,0.0127528,-0.0182949,0.158934,1.0,0.0,0.0,0.0,0
78970670,4.31398,-4.42826,0.172614,-0.946756,-0.1668,0.235485,0.14275,1.0,0.0,0.0,0.0,0
79070615,4.58161,-4.56932,0.197333,-0.812229,-0.333214,0.46529,0.112951,1.0,0.0,0.0,0.0,0
79174617,4.81992,-4.71276,0.231404,-0.575375,-0.476991,0.661014,0.0669605,1.0,0.0,0.0,0.0,0
79274624,5.09765,-4.85326,0.214294,-0.270618,-0.565352,0.779127,0.0102026,1.0,0.0,0.0,0.0,0
79373534,5.35456,-4.99824,0.250038,0.0750007,-0.585859,0.805123,-0.0540396,1.0,0.0,0.0,0.0,0
79478619,5.61743,-5.10279,0.236594,0.442589,-0.522092,0.718486,-0.123741,1.0,0.0,0.0,0.0,0
79578666,5.88504,-5.20033,0.242123,0.738787,-0.379307,0.526711,-0.18137,1.0,0.0,0.0,0.0,0
79678671,6.17468,-5.32004,0.277623,0.92843,-0.17051,0.247901,-0.217921,1.0,0.0,0.0,0.0,0
79782604,6.46884,-5.40544,0.262953,0.966891,0.0857583,-0.0936003,-0.221373,1.0,0.0,0.0,0.0,0
79882691,6.75603,-5.47207,0.280591,0.829189,0.327345,-0.414471,-0.183044,1.0,0.0,0.0,0.0,0
79985932,7.08052,-5.54304,0.300843,0.519527,0.520843,-0.669905,-0.100206,1.0,0.0,0.0,0.0,0
80086659,7.3811,-5.60181,0.288084,0.103128,0.609751,-0.785749,0.0129045,1.0,0.0,0.0,0.0,0
80186621,7.68876,-5.63174,0.298936,-0.341182,0.571169,-0.734139,0.135649,1.0,0.0,0.0,0.0,0
80290669,8.00215,-5.69022,0.319074,-0.730557,0.393664,-0.50235,0.242814,1.0,0.0,0.0,0.0,0
80390622,8.33267,-5.66671,0.325294,-0.93596,0.120535,-0.151982,0.293858,1.0,0.0,0.0,0.0,0
80490624,8.64096,-5.70335,0.324973,-0.911407,-0.193736,0.242374,0.270294,1.0,0.0,0.0,0.0,0
80591604,8.96128,-5.66921,0.348448,-0.643552,-0.472749,0.578833,0.165233,1.0,0.0,0.0,0.0,0
80694624,9.29583,-5.65354,0.353322,-0.18023,-0.632739,0.753089,-0.00384473,1.0,0.0,0.0,0.0,0
80794616,9.62439,-5.59865,0.350596,0.330647,-0.610176,0.696863,-0.180945,1.0,0.0,0.0,0.0,0
80898678,9.96416,-5.50469,0.349912,0.762006,-0.390394,0.409737,-0.31473,1.0,0.0,0.0,0.0,0
80994675,10.3077,-5.46778,0.389785,0.937686,-0.0567121,0.0154015,-0.342477,1.0,0.0,0.0,0.0,0
81102623,10.6702,-5.35718,0.401856,0.797912,0.35411,-0.424543,-0.240218,1.0,0.0,0.0,0.0,0
81202619,10.9941,-5.22932,0.415305,0.378685,0.632427,-0.674236,-0.0451684,1.0,0.0,0.0,0.0,0
81302775,11.3301,-5.10703,0.39166,-0.183962,0.698358,-0.669306,0.1746,1.0,0.0,0.0,0.0,0
81406652,11.6774,-4.94436,0.407639,-0.701693,0.490879,-0.395663,0.331836,1.0,0.0,0.0,0.0,0
81505097,12.0042,-4.76394,0.42463,-0.934674,0.0862426,0.0110344,0.34471,1.0,0.0,0.0,0.0,0
81609578,12.3458,-4.5648,0.408908,-0.788572,-0.40888,0.41219,0.202658,1.0,0.0,0.0,0.0,0
81710715,12.6783,-4.35449,0.456209,-0.298717,-0.744197,0.596924,-0.0249086,1.0,0.0,0.0,0.0,0
81810625,12.9974,-4.09815,0.441396,0.32782,-0.765896,0.504693,-0.226323,1.0,0.0,0.0,0.0,0
81914623,13.3641,-3.85288,0.459569,0.837431,-0.414928,0.185411,-0.30359,1.0,0.0,0.0,0.0,0
82014621,13.6463,-3.55883,0.455157,0.948451,0.161938,-0.160179,-0.22036,1.0,0.0,0.0,0.0,0
82114731,13.9672,-3.25749,0.474609,0.599135,0.708451,-0.36922,-0.0530246,1.0,0.0,0.0,0.0,0
82218693,14.2662,-2.93835,0.485104,-0.0941707,0.923759,-0.360035,0.0904239,1.0,0.0,0.0,0.0,0
82319626,14.5396,-2.58895,0.495382,-0.739619,0.632167,-0.199593,0.116151,1.0,0.0,0.0,0.0,0
82422614,14.8253,-2.23438,0.492765,-0.996228,-0.0549862,-0.0407092,0.0533829,1.0,0.0,0.0,0.0,0
82522604,15.0617,-1.81464,0.521951,-0.678064,-0.73459,-0.000166678,0.0246242,1.0,0.0,0.0,0.0,0
82622621,15.2835,-1.43332,0.529424,0.0356561,-0.990996,-0.0166412,0.127977,1.0,0.0,0.0,0.0,0
82726619,15.5222,-0.977568,0.539391,0.71415,-0.62147,0.0858169,0.310484,1.0,0.0,0.0,0.0,0
82826607,15.7414,-0.550897,0.510735,0.85759,0.0956076,0.391807,0.319196,1.0,0.0,0.0,0.0,0
82926669,15.9351,-0.0598652,0.5682,0.420405,0.615862,0.662877,-0.0675855,1.0,0.0,0.0,0.0,0
83030697,16.0911,0.441675,0.558102,-0.189,0.549097,0.472699,-0.662818,1.0,0.0,0.0,0.0,0
83130620,16.2354,0.943321,0.572902,-0.341066,0.123582,-0.207696,-0.90844,1.0,0.0,0.0,0.0,0
83230618,16.3324,1.45699,0.566206,-0.00788133,-0.0526468,-0.881896,-0.468429,1.0,0.0,0.0,0.0,0
83335660,16.4369,2.02623,0.569538,0.0866476,-0.14292,-0.929445,0.328935,1.0,0.0,0.0,0.0,0
83434666,16.5148,2.59757,0.611935,0.356211,-0.323058,-0.418059,0.770697,1.0,0.0,0.0,0.0,0
83537127,16.5496,3.17518,0.614711,0.722415,-0.1126,0.235083,0.640448,1.0,0.0,0.0,0.0,0
83638615,16.5478,3.74108,0.623615,0.582477,0.419133,0.656091,0.233649,1.0,0.0,0.0,0.0,0
83738671,16.5298,4.32773,0.609705,-0.119061,0.44222,0.835758,-0.302943,1.0,0.0,0.0,0.0,0
83842615,16.4694,4.97256,0.632256,-0.425598,0.0642713,0.314904,-0.845914,1.0,0.0,0.0,0.0,0
83943747,16.3566,5.5652,0.643714,-0.204156,-0.0575562,-0.507702,-0.835013,1.0,0.0,0.0,0.0,0
84042695,16.213,6.17464,0.642819,-0.107807,-0.214144,-0.953965,-0.180197,1.0,0.0,0.0,0.0,0
84146628,16.0386,6.82651,0.658017,0.415242,-0.443063,-0.688211,0.397032,1.0,0.0,0.0,0.0,0
84246619,15.8672,7.44429,0.667544,0.901646,-0.237618,-0.00101561,0.361347,1.0,0.0,0.0,0.0,0
