timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
180192389,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
180297389,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
180402387,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
180507389,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
180612387,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
180717387,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
180801389,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
180906387,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
181011389,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
181116389,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
181221387,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
181326390,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
181410387,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,0,0
181515396,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.136465,-1.0,1,0,0,0,0,0,0
181620396,0.0,-0.0,0.000340814,0.0162308,1.0,0.0,0.0,0.000170407,0.438164,-1.0,1,0,0,0,0,0,0
181725394,0.0,-0.0,0.00343249,0.0338662,0.999999,0.0,0.0,0.00171625,0.438681,-1.0,1,0,0,0,0,0,0
181830392,0.0,-0.0,0.00601118,0.014583,0.999995,0.0,0.0,0.00300558,0.431129,-1.0,1,0,0,0,0,0,0
181935396,0.0,-0.0,0.00624124,-0.000843485,0.999995,0.0,0.0,0.00312061,0.450879,-1.0,1,0,0,0,0,0,0
182019390,0.0,-0.0,0.0067378,0.00816454,0.999994,0.0,0.0,0.00336889,0.510896,-1.0,1,0,0,0,0,0,0
182124405,0.0,-0.0,0.0161316,0.14165,0.999967,0.0,0.0,0.0080657,0.58497,-1.0,1,0,0,0,0,0,0
182229401,0.0,-0.0,0.0395727,0.230829,0.999804,0.0,0.0,0.019785,0.585936,-1.0,1,0,0,0,0,0,0
182334390,0.0,-0.0,0.0638884,0.233763,0.99949,0.0,0.0,0.0319388,0.602434,-1.0,1,0,0,0,0,0,0
182439416,0.0,-0.0,0.0890027,0.221802,0.99901,0.0,0.0,0.0444867,0.677396,-1.0,1,0,0,0,0,0,0
182544393,0.0,-0.0,0.109608,0.151058,0.998499,0.0,0.0,0.0547764,0.746227,-1.0,1,0,0,0,0,0,0
182628397,0.0,-0.0,0.119548,0.104945,0.998214,0.0,0.0,0.0597382,0.75456,-1.0,1,0,0,0,0,0,0
182733395,0.0,-0.0,0.129372,0.0865716,0.997909,0.0,0.0,0.0646407,0.773423,-1.0,1,0,0,0,0,0,0
182838389,0.0,-0.0,0.137497,0.0792762,0.997638,0.0,0.0,0.0686946,0.788357,-1.0,1,0,0,0,0,0,0
182943407,0.0,-0.0,0.143201,0.0416267,0.997438,0.0,0.0,0.0715396,0.786917,-1.0,1,0,0,0,0,0,0
183048412,-0.016339,-0.0,0.143706,-0.000502281,0.997386,-0.00814835,-0.000586492,0.0717886,0.785621,-1.0,1,0,0,0,0,0,0
183153397,-0.203622,-0.0,0.143679,4.46268e-05,0.992256,-0.101373,-0.00729517,0.0714062,0.785063,-1.0,1,0,0,0,0,0,0
183237393,-0.350524,-0.0,0.143683,4.49616e-05,0.982141,-0.173916,-0.012516,0.0706802,0.785657,-1.0,1,0,0,0,0,0,0
183342395,-0.44312,-0.0,0.143683,-5.89382e-06,0.973039,-0.219185,-0.0157737,0.0700252,0.786084,-1.0,1,0,0,0,0,0,0
183447406,-0.220536,-0.0,0.143683,-2.20596e-07,0.991363,-0.109761,-0.00789896,0.0713437,0.785987,-1.0,1,0,0,0,0,0,0
183552419,0.0193887,-0.0,0.143683,-2.23795e-08,0.997374,0.0096692,0.000695847,0.0717763,0.785655,-1.0,1,0,0,0,0,0,0
183657398,-0.00272594,-0.0,0.143683,-1.90979e-08,0.99742,-0.00135945,-9.78335e-05,0.0717796,0.785365,-1.0,1,0,0,0,0,0,0
183762395,-0.0327751,-0.0,0.143683,5.72962e-09,0.997287,-0.0163445,-0.00117624,0.0717701,0.784934,-1.0,1,0,0,0,0,0,0
183846392,-0.0596985,-0.0,0.143683,1.06276e-09,0.996976,-0.0297678,-0.00214225,0.0717477,0.784985,-1.0,1,0,0,0,0,0,0
183951393,-0.0840949,-0.0,0.143683,-4.77576e-10,0.996539,-0.0419266,-0.00301726,0.0717163,0.785017,-1.0,1,0,0,0,0,0,0
184056395,-0.098925,-0.0,0.143683,3.65532e-11,0.996201,-0.0493148,-0.00354896,0.0716919,0.785492,-1.0,1,0,0,0,0,0,0
184161395,-0.145682,-0.0,0.143683,-8.03253e-12,0.994776,-0.0725887,-0.00522387,0.0715894,0.785042,-1.0,1,0,0,0,0,0,0
184266398,-0.220679,-0.0,0.143683,7.29667e-13,0.991355,-0.109832,-0.00790407,0.0713432,0.786039,-1.0,1,0,0,0,0,0,0
184371396,-0.291581,-0.0,0.143683,-9.00863e-14,0.986839,-0.1449,-0.0104278,0.0710182,0.785331,-1.0,1,0,0,0,0,0,0
184455393,-0.33574,-0.0,0.143773,0.0014307,0.983396,-0.166651,-0.0120006,0.070815,0.785163,-1.0,1,0,0,0,0,0,0
184560402,-0.404201,-0.0,0.144341,0.00579336,0.977097,-0.200205,-0.014474,0.0706401,0.785332,-1.0,1,0,0,0,0,0,0
184665410,-0.40459,-0.00343079,0.145136,-0.000574924,0.977053,-0.200267,-0.0162433,0.0706818,0.785326,-1.0,1,0,0,0,0,0,0
184770400,-0.0895557,-0.00591536,0.144666,4.59031e-05,0.996391,-0.0444321,-0.00618199,0.0720653,0.78496,-1.0,1,0,0,0,0,0,0
184875396,0.178931,0.000950547,0.144491,1.03357e-05,0.993405,0.0890791,0.0069214,0.0718516,0.767446,-1.0,1,0,0,0,0,0,0
