timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
35193729,-0.0344908,0.0513337,0.0579846,-0.925299,0.378628,0.0132842,-0.0169038,1.0,0.0,0.0,0.0,0
35296994,-0.042908,0.0207603,0.0281629,-0.925573,0.377886,0.0125441,-0.0189609,1.0,0.0,0.0,0.0,0
35398877,-0.0572182,0.00817023,0.0251923,-0.925846,0.377197,0.011812,-0.0198113,1.0,0.0,0.0,0.0,0
35501897,-0.07614,-0.00104904,0.0178908,-0.925737,0.377511,0.0108682,-0.0194678,1.0,0.0,0.0,0.0,0
35601748,-0.0564769,-0.0314637,-0.00901737,-0.925864,0.377242,0.0108206,-0.0186235,1.0,0.0,0.0,0.0,0
35700703,-0.0844836,-0.0200552,0.00850757,-0.926081,0.376769,0.0107415,-0.0174101,1.0,0.0,0.0,0.0,0
35804697,-0.0586814,-0.0298015,-0.0100468,-0.926172,0.376589,0.0114311,-0.0160011,1.0,0.0,0.0,0.0,0
35906768,-0.0916634,-0.00932472,0.0143951,-0.926088,0.376835,0.0118168,-0.0147446,1.0,0.0,0.0,0.0,0
36009746,-0.100229,0.0192477,0.0477231,-0.926238,0.376478,0.012574,-0.0137461,1.0,0.0,0.0,0.0,0
36110756,-0.0999166,-0.0203669,0.0197118,-0.926154,0.376699,0.0132385,-0.0127227,1.0,0.0,0.0,0.0,0
36209786,-0.121627,-0.00369795,0.0131577,-0.925981,0.377151,0.0132165,-0.0118998,1.0,0.0,0.0,0.0,0
36310744,-0.101435,-0.0232903,0.0500253,-0.9257,0.377864,0.0130709,-0.0113307,1.0,0.0,0.0,0.0,0
36414738,-0.0745313,-0.0261564,0.0334961,-0.92558,0.378167,0.0130035,-0.0110458,1.0,0.0,0.0,0.0,0
36514733,3.75352,0.0698116,0.0505177,-0.956039,0.292856,0.00994075,-0.0111752,1.0,0.0,0.0,0.0,0
36617974,2.43454,0.0348118,0.0196188,-0.991804,0.127214,0.00434051,-0.0110301,1.0,0.0,0.0,0.0,0
36718723,0.766831,0.0212269,0.0226585,-0.999109,0.0407846,0.00140917,-0.0107561,1.0,0.0,0.0,0.0,0
36820876,0.131884,0.00503391,0.0374244,-0.999911,0.00780856,0.000689825,-0.0108177,1.0,0.0,0.0,0.0,0
36921739,0.0630057,0.0544767,0.0147583,-0.999938,-0.000386651,0.00080274,-0.0111407,1.0,0.0,0.0,0.0,0
37022768,-0.00781885,0.0572887,0.0219971,-0.999924,-0.00206975,0.000523523,-0.0121734,1.0,0.0,0.0,0.0,0
37125748,-0.00462937,0.02892,0.011635,-0.999908,-0.00117805,8.08239e-06,-0.0135396,1.0,0.0,0.0,0.0,0
37225745,-0.00351808,-0.035339,0.00274697,-0.999876,2.84907e-05,-0.000880454,-0.0157551,1.0,0.0,0.0,0.0,0
37327826,0.0297146,-0.0770864,0.0163072,-0.999823,0.000611231,-0.00249172,-0.0186572,1.0,0.0,0.0,0.0,0
37427799,0.0113898,-0.0658584,0.00131068,-0.999724,0.000966946,-0.00434198,-0.0230688,1.0,0.0,0.0,0.0,0
37530943,-0.0503647,-0.0359987,0.043989,-0.999524,0.00117252,-0.00611363,-0.0302171,1.0,0.0,0.0,0.0,0
37633015,-0.0719441,-0.0645656,0.0423009,-0.999209,0.00120173,-0.00782139,-0.0389804,1.0,0.0,0.0,0.0,0
