timestamp,flag_armed,flag_external_manual_override_ok,flag_system_hil_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_flip_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
158229470,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
159232444,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
160234660,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
161238211,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
162243528,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
163249430,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
164258408,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
165259452,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
166267428,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
167267425,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
168274299,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
169282313,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
170284481,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
171290428,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
172298275,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
173302297,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
174303319,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
175309440,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
176320421,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
177330495,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
178330746,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
179336437,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
180346972,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
181350622,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
182353427,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
183356776,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
184367461,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
185369421,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
186372720,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
187383939,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
188388421,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
