timestamp,roll,pitch,yaw,thrust
52492481,0.0197019,-0.0267131,-1.74346e-05,0.0
52610525,0.0191151,-0.0272326,-1.72506e-05,0.0
52713472,0.0182956,-0.0278524,-1.68819e-05,0.0
52812582,0.0159585,-0.0295014,-1.55996e-05,0.0
52916525,0.0139061,-0.0280962,-1.29494e-05,0.0
53017467,0.0137077,-0.0283814,-1.28836e-05,0.0
53121472,0.0115506,-0.028655,-1.09607e-05,0.0
53219531,0.010176,-0.0283117,-9.54084e-06,0.0
53323554,0.00736833,-0.0289753,-7.07437e-06,0.0
53425499,0.00733057,-0.0316228,-7.68609e-06,0.0
53525471,0.00748704,-0.029669,-7.36078e-06,0.0850376
53628515,0.00851844,-0.0297747,-0.000270795,0.443264
53728542,0.00671383,-0.0195596,-0.000779068,0.609147
53828477,0.00307551,-0.00435493,-0.000623796,0.619204
53932523,0.00190173,0.00123816,-0.000223549,0.619361
54032479,0.00478317,0.00273788,0.000303827,0.619335
54136111,0.00116154,-0.00279633,0.000541476,0.618207
54237468,-0.00243465,0.00116167,0.000521887,0.610349
54337590,0.00632433,0.010821,0.00126157,0.241339
54440472,0.000917601,0.00688358,0.00192361,0.258148
54540516,-0.00199036,-0.000718703,0.00157254,0.259634
54641485,-0.000433523,-0.00719834,0.00190017,0.259288
54745534,0.00120942,-0.00663597,0.00257762,0.08
54844483,0.000396222,0.000747871,0.00278657,0.08
54944487,-0.000243133,-0.0011144,0.0017312,0.08
55048581,4.64501e-05,0.000955819,0.000811412,0.08
55148521,-0.00309578,-8.16776e-05,0.000592391,0.08
55248586,-0.00253449,-0.00200659,0.000523958,0.08
55352483,-1.21556e-05,-0.00109037,-0.00108923,0.08
55453536,-0.00048359,-0.00250954,-0.00136961,0.08
55549521,0.00216044,-0.00297615,-0.00194982,0.08
55656517,0.00150801,-0.0022342,-0.00119254,0.08
55760483,0.00235735,-0.00222198,-0.00293863,0.08
55860506,0.00373559,-0.00184723,-0.00432488,0.08
55960481,0.00255258,-0.00274165,-0.00491178,0.08
56064501,0.00440851,-0.00478273,-0.00593278,0.08
56165486,0.00337131,-0.006637,-0.00679442,0.08
56265522,0.00276505,-0.00864113,-0.00781065,0.08
56369512,0.00335706,-0.00837867,-0.00838924,0.08
56469481,0.00499816,-0.010333,-0.00901124,0.08
56572548,0.00589787,-0.0116879,-0.0100053,0.08
56673471,0.00755707,-0.0117604,-0.00993055,0.08
56774894,0.00752005,-0.0125667,-0.0115736,0.08
56872481,0.00791876,-0.0133283,-0.0118641,0.08
56977479,0.00978257,-0.014335,-0.013757,0.08
57077225,0.0134385,-0.0122674,-0.0130709,0.08
57180525,0.0114443,-0.0111874,-0.0135114,0.08
57280481,0.0136324,-0.00868653,-0.0142266,0.08
57380482,0.0167298,-0.0101549,-0.0147333,0.08
57484615,0.0172908,-0.00929618,-0.0158124,0.08
57585734,0.0151622,-0.00708,-0.01546,0.200953
57685487,0.0165913,-0.00695142,-0.0162411,0.307985
57788483,0.0154121,-0.00601822,-0.0172389,0.471375
57888506,0.00869398,-0.00158763,-0.0165579,0.580963
57992472,-0.00224139,0.00192953,-0.0138411,0.581977
58092553,-0.00340562,3.6496e-05,-0.0101953,0.581841
58196608,-0.00119491,-0.00120786,0.215941,0.409818
58295634,0.000652327,-0.00517161,0.0416194,0.515752
58396486,0.00253978,-0.0125571,0.0346091,0.565011
58496482,0.000306443,-0.00932201,0.0212204,0.563086
58600483,-9.12499e-05,-0.000942031,-0.305129,0.670156
58701543,0.00160246,0.00365209,-0.108553,0.699749
58805483,0.00884259,0.00909301,-0.0937079,0.699045
58905486,-0.0701656,0.204838,-0.060124,0.698206
59008485,-0.0701388,-0.054679,-0.0308533,0.699253
59108472,0.0983908,-0.127093,-0.195383,0.698719
59208517,-0.266838,-0.0452268,-0.466705,0.698235
59312606,-0.929346,0.0507843,-0.317939,0.698741
59413545,0.0115987,0.00158171,-0.148029,0.698602
59512482,0.852525,-0.0153399,-0.075651,0.699056
59616520,0.389378,0.00436381,-0.0146618,0.698776
59716483,0.133157,0.00317345,0.0254507,0.69815
59819608,0.0405112,0.000606353,0.054263,0.699083
59920487,-0.006094,0.00947154,0.0582386,0.698952
60020485,-0.0114476,0.00773886,0.0556825,0.698178
60120521,-0.00629164,0.00301159,0.0461358,0.698231
60224485,-0.00374112,0.00110772,0.0334817,0.699027
60324504,-0.00319941,0.00319515,0.0211953,0.698233
60428481,-0.00207998,0.0021456,0.00924381,0.699253
60529524,-0.00462102,-0.00194937,0.000432239,0.698149
60632482,-0.0028598,0.000783153,-0.00659316,0.69891
60732521,-0.00383022,0.00108213,-0.0110636,0.698517
60832602,-0.0056741,0.00236141,-0.0129305,0.698231
60936509,-0.00460053,4.4788e-06,-0.0134047,0.699285
61036483,-0.305325,0.000905778,-0.0113425,0.698689
61136482,0.0677855,0.00211565,-0.0102623,0.69817
61240484,0.0023831,-0.602836,-0.0101309,0.69843
61340630,0.0706241,-1.30601,-0.0113955,0.698143
