timestamp,roll,pitch,yaw,thrust
16798536,0.0,0.0,0.0,0.08
16882472,0.0,0.0,0.0,0.08
16910458,0.0,0.0,0.0,0.08
16942468,0.0,0.0,0.0,0.08
16974647,0.0,0.0,0.0,0.08
17007591,0.0,0.0,0.0,0.08
17039526,0.0,0.0,0.0,0.08
17071469,0.0,0.0,0.0,0.08
17102486,0.0,0.0,0.0,0.08
17132623,0.0,0.0,0.0,0.08
17166492,0.0,0.0,0.0,0.08
17195543,0.0,0.0,0.0,0.08
17227582,0.0,0.0,0.0,0.08
17259470,0.0,0.0,0.0,0.08
17291476,0.0,0.0,0.0,0.08
17323476,0.0,0.0,0.0,0.08
17355504,0.0,0.0,0.0,0.08
17386509,0.0,0.0,0.0,0.08
17418491,0.0,0.0,0.0,0.08
17449484,0.0,0.0,0.0,0.08
17479458,0.0,0.0,0.0,0.08
17510555,0.0,0.0,0.0,0.08
17543492,0.0,0.0,0.0,0.08
17575462,0.0,0.0,0.0,0.08
17607456,0.0,0.0,0.0,0.08
17638511,0.0,0.0,0.0,0.08
17666473,0.0,0.0,0.0,0.08
17698475,0.0,0.0,0.0,0.08
17730496,0.0,0.0,0.0,0.08
17761676,0.0,0.0,0.0,0.08
17795471,0.0,0.0,0.0,0.08
17825807,-0.0149503,-0.0110411,0.112277,0.08
17859601,-0.0149366,-0.00856341,0.112231,0.08
17886509,-0.0135698,-0.00878401,0.111403,0.08
17917528,-0.0128784,-0.00812067,0.110841,0.08
17950466,-0.0133306,-0.00991978,0.111102,0.08
17982512,-0.0130401,-0.00951369,0.111312,0.08
18015480,-0.0137386,-0.00926767,0.111091,0.08
18047491,-0.013656,-0.00979657,0.110541,0.08
18078512,-0.0131344,-0.00954491,0.109995,0.08
18111487,-0.0129434,-0.00975404,0.109862,0.08
18139483,-0.0134331,-0.0101428,0.109795,0.08
18171477,-0.014145,-0.0108595,0.110001,0.08
18202487,-0.0137433,-0.0116687,0.109354,0.08
18235529,-0.0131499,-0.0128167,0.108702,0.08
18267477,-0.013583,-0.0135448,0.107944,0.08
18299620,-0.0132307,-0.0131391,0.107049,0.08
18330499,-0.0131053,-0.0122269,0.106536,0.08
18363477,-0.0118255,-0.0131084,0.1064,0.08
18391483,-0.0128861,-0.0133487,0.106112,0.08
18426506,-0.0135675,-0.0127681,5.74569e-06,0.0
18454588,-0.0129431,-0.0121507,5.24265e-06,0.00183348
18489521,-0.0136429,-0.0112582,5.10216e-06,0.0200309
18518485,-0.0130785,-0.0113795,4.94751e-06,0.134856
18551483,-0.0125712,-0.0112895,4.70917e-06,0.188182
18583480,-0.0120334,-0.0112206,0.000774037,0.265561
18615483,-0.0115355,-0.0108224,0.00239677,0.320901
18646193,-0.0113233,-0.0113903,0.00395525,0.395792
18678499,-0.0113728,-0.0121637,0.00249156,0.536793
18707487,-0.0103634,-0.0105455,0.00119283,0.571062
18738605,-0.00849812,-0.00917364,0.000666552,0.594635
18771480,-0.00601845,-0.0061092,0.000299718,0.625074
18803500,-0.00598927,-0.00576193,9.21761e-05,0.625729
18835477,-0.00383966,-0.00406126,-9.17169e-05,0.624114
18867479,-0.00365212,-0.00041759,-0.000228268,0.624131
18898477,-0.0014293,-0.000363827,-0.000457419,0.624279
18926484,-0.00157544,0.0025838,-6.30495e-06,0.624271
18959482,0.000967069,0.000860825,-0.000810507,0.623572
18991477,0.00136907,0.00282291,-0.00166869,0.623231
19023483,0.000499665,0.00403991,-0.0018471,0.623255
19055482,0.0020918,0.00236982,-0.00182563,0.623282
19086512,0.00351935,0.00480163,-0.00260393,0.623484
19118554,0.00342728,0.00145672,-0.00220173,0.622725
19147479,0.00589914,0.00516347,-0.00153151,0.621794
19179480,0.00498358,0.00304452,-0.00188076,0.621728
19213515,0.00513677,0.00202401,-0.00166374,0.621806
19243481,0.00531542,0.00329695,-0.00168585,0.621812
19275472,0.00245266,0.00150887,-0.00224891,0.621793
19307503,0.00360927,0.00166266,-0.00261023,0.621793
19339479,0.000784932,0.000203294,-0.00268903,0.621795
19369541,0.00036152,-0.000541313,-0.00234219,0.621795
19402489,0.00174836,-0.00126912,-0.00201089,0.621795
19431529,-4.04053e-05,0.000335004,-0.00141647,0.621999
19463486,0.0011135,-0.000777097,-0.000549929,0.622278
19496482,-0.00011025,0.00108122,-0.000197271,0.622106
19525432,0.00297378,1.98741e-05,0.000180158,0.621803
19559474,0.00393583,-0.00305817,0.000279138,0.621772
19591466,0.00394935,-0.00196559,0.000179881,0.621798
19623481,0.00629013,-0.00476832,0.000443176,0.621796
19654611,0.00351741,-0.00452074,0.000836941,0.621794
19682482,0.00557114,-0.00761946,0.00125323,0.621795
19715485,0.00296122,-0.0050728,0.00164824,0.621795
19746515,0.00611034,-0.00100612,0.00186113,0.621795
19778482,0.00214323,-0.00343996,0.00222587,0.621795
19811486,0.00245843,-0.00153822,0.00242605,0.621795
19843482,-0.00382326,-0.00546978,0.00245976,0.621795
19875473,-0.0108644,-0.00741873,0.00302118,0.621795
19904490,-0.0102313,-0.0110159,0.00355593,0.621795
19935481,-0.0131336,-0.008651,0.0039351,0.621795
19967486,-0.00872299,-0.0082594,0.00387695,0.621795
19999466,-0.013833,-0.00706453,0.00364198,0.621795
20032469,-0.0113278,-0.00414856,0.00358307,0.621795
20063487,-0.00290043,-0.00098691,0.00355451,0.621795
20095599,-0.00880087,-0.00149932,0.00332668,0.621795
20127532,-0.00680557,0.000793828,0.00282807,0.621795
20154516,-0.0119936,-0.000469279,0.00226951,0.621795
20187483,-0.00751851,0.00056044,0.00100946,0.621795
20218479,-0.00822454,0.00103259,0.000922985,0.622278
20253673,-0.00916919,-0.000151865,0.000677792,0.622341
20282596,-0.00400546,8.88828e-05,0.000374055,0.622286
20315605,-0.00517191,-0.000933395,-0.000668249,0.622283
20347482,-0.00229393,0.000169974,-0.000908034,0.622288
20379541,-0.00179507,0.000530959,-0.000442999,0.622288
20409798,-0.00269595,0.000247212,-0.00022318,0.622288
20439492,-0.00131286,0.00129349,0.000164013,0.622288
20471486,-0.00148378,0.00274267,0.000644912,0.622288
20502637,0.001722,0.00299776,0.000448259,0.622695
20534478,0.00151724,0.00322714,0.000207907,0.627532
20565818,0.00355585,0.0035526,0.000461969,0.663098
20598508,0.00244856,0.00275783,0.000530712,0.674486
20631480,0.00122253,0.0030494,-3.33868e-05,0.69538
20659483,0.00189017,0.00174818,-0.000290902,0.712109
20693738,0.00199917,0.00161693,-0.00083046,0.727544
20721856,-0.000251013,0.00198599,-0.00100209,0.771774
20754598,0.00238304,-7.48352e-05,-0.00113605,0.789303
20786478,0.00115421,-0.00056021,-0.000686026,0.817723
20819538,3.01594e-05,-0.00098209,-0.000879258,0.836349
20851486,0.00270267,-0.00180384,-0.000380152,0.855635
20883481,0.00249591,-0.000802542,-0.000142969,0.883958
20911484,0.00186927,0.000903792,0.000209397,0.895529
20943480,0.00432734,-0.000414868,0.000189902,0.912846
20975601,0.00689192,0.0005122,0.000361213,0.914557
21006525,0.0032454,-0.000982569,0.00028715,0.920302
21039465,0.00557445,-0.000125338,0.000753971,0.937697
21071483,0.00523318,0.000744476,0.000674258,0.938773
21103489,0.00224773,-0.00136564,0.000134947,0.944702
21135484,0.00590461,0.00278901,0.000207098,0.958781
21163483,0.00434667,0.00203362,0.000536918,0.968706
21195604,0.00835819,0.00537151,-1.98278e-06,0.969382
21227525,0.00664834,0.00627181,-0.000779619,0.969294
21258502,0.00690573,0.00535551,-0.000866018,0.973717
21290499,0.00673703,0.00434444,-0.00115553,0.984263
21323469,0.00520658,0.00200106,-0.0011704,0.995386
21354524,0.00325501,0.00277534,-0.00166291,0.998152
21387480,0.000761895,0.000945257,-0.00212631,1.0
