timestamp,roll,pitch,yaw,thrust
21301483,0.0,0.0,0.0,0.08
21305895,0.0,0.0,0.0,0.08
21409489,0.0,0.0,0.0,0.08
21509493,0.0,0.0,0.0,0.08
21609465,0.0,0.0,-0.0312145,0.277476
21713471,0.0,0.0,-0.0306433,0.584209
21813471,0.0,0.0,-0.0151553,0.572173
21917458,0.0,0.0,-0.0182586,0.565928
22017473,0.0,0.0,-0.0180618,0.565861
22115884,0.0,0.0,-0.0179984,0.563974
22219842,0.0,0.0,-0.0180208,0.564068
22323874,0.0,0.0,-0.0180172,0.564803
22421502,0.0,0.0,-0.0180172,0.565161
22525494,0.0,0.0,-0.0180173,0.564395
22625463,0.0,0.0,-0.0180173,0.572787
22729484,0.0,0.0,-0.0180173,0.642695
22829463,0.0,0.0,-0.0180173,0.716329
22929569,0.0,0.0,-0.0180173,0.751087
23033463,0.0,0.0,-0.0180173,0.801965
23133591,0.0,0.0,-0.0768634,0.964784
23233489,0.0,0.0,-0.0564746,1.0
23337506,0.0,0.0,-0.0440254,0.998799
23437486,0.0,0.0,-0.0472913,0.999923
23541463,0.0,0.0,-0.0398663,0.991509
23641498,0.0,0.0,-0.0117223,0.956987
23741622,0.0,0.0,-0.0261405,0.886205
23845490,0.0,0.0,-0.0131577,0.779519
23945463,0.0,0.0,-0.0164641,0.766145
24045465,0.0,0.0,-0.0206124,0.771776
24149469,0.0,0.0,-0.0200976,0.770374
24248346,0.0,0.0,-0.0200699,0.771198
24353652,0.0,0.0,-0.0200967,0.77055
24453585,0.0,0.0,-0.0200904,0.770338
24553540,0.0,0.0,-0.0200908,0.771254
24657465,0.0,0.0,-0.0200909,0.770537
24757491,0.0,0.0,-0.0200909,0.792771
24857513,0.0,0.0,-0.12701,0.945462
24961547,0.0,0.0,-0.118243,0.980722
25061466,0.0,0.0,-0.0746291,0.976408
25165542,0.0,0.0,-0.0845995,1.0
25265463,0.0,0.0,-0.0837742,1.0
25365526,0.0,0.0,-0.0836024,0.999803
25469478,3.83972,0.0,0.0,0.999803
25569482,3.83972,0.0,0.0,0.999803
25669502,3.83972,0.0,0.0,0.999803
25773614,3.83972,0.0,0.0,0.999803
25873466,3.83972,0.0,0.0,0.999803
25977473,3.83972,0.0,0.0,0.999803
26077461,3.83972,0.0,0.0,0.999803
26177600,3.83972,0.0,0.0,0.999803
26281464,3.83972,0.0,0.0,0.999803
26379978,3.83972,0.0,0.0,0.999803
26484023,3.83972,0.0,0.0,0.999803
26585444,3.83972,0.0,0.0,0.999803
26685428,3.83972,0.0,0.0,0.999803
26789443,3.83972,0.0,0.0,0.999803
26889428,3.83972,0.0,0.0,0.999803
26989511,3.83972,0.0,0.0,0.999803
27093604,3.83972,0.0,0.0,0.999803
27193474,3.83972,0.0,0.0,0.999803
27293453,0.0,0.0,0.0,1.0
27397490,0.0,0.0,1.79973e-19,1.0
27497500,0.0,0.0,1.41913e-19,1.0
27601484,0.0,0.0,3.96407e-19,1.0
27701465,0.0,0.0,3.78266e-19,1.0
27801532,0.0,0.0,3.81069e-19,1.0
27905465,0.0,0.0,3.8105e-19,1.0
28005507,0.0,0.0,3.80933e-19,1.0
28105629,0.0,0.0,3.80955e-19,1.0
28209450,0.0,0.0,3.80963e-19,1.0
28309490,-0.0310442,-3.31404e-21,3.80959e-19,1.0
28413615,-0.839944,0.308621,1.02829e-09,1.0
28511978,-3.0874,0.860116,-6.70852e-09,1.0
28616097,-3.8197,0.831592,1.28424e-08,1.0
28717487,-3.81791,0.839782,5.8352e-09,1.0
28817467,-3.64976,0.528826,2.85234e-09,1.0
28917452,-2.86525,-0.0021881,-1.54992e-11,1.0
29021470,-0.520775,0.00246237,-1.13704e-12,1.0
29121465,0.139757,0.000861968,9.04126e-14,1.0
29225464,0.528605,-0.000314231,3.71684e-13,1.0
29325450,1.42488,-3.89543e-05,-1.67162e-13,1.0
29425671,2.95253,2.48384e-05,-2.70796e-13,1.0
29529462,3.32961,-4.84038e-06,1.8012e-14,1.0
29629557,1.39698,2.87263e-07,4.08127e-16,1.0
29729462,-0.104594,-4.81921e-08,1.56233e-17,1.0
29833507,0.024946,-5.41254e-09,8.74806e-20,1.0
29933465,0.0068524,5.86875e-09,-1.89129e-19,1.0
30037483,-0.00221118,4.3834e-11,6.96853e-25,1.0
30137461,0.000301283,-2.36211e-10,4.97902e-23,1.0
30237522,7.93342e-06,5.85723e-11,-2.03048e-25,1.0
30341467,-1.3576e-05,-5.88344e-12,1.11003e-25,1.0
30441468,9.02097e-07,7.29997e-13,8.86137e-28,1.0
30540128,-2.8519e-07,4.15662e-13,-1.33726e-28,1.0
30644140,-4.83731e-08,-7.74564e-14,-1.82098e-30,0.893668
30748012,2.32744e-08,3.81959e-15,-4.20763e-32,0.812923
30849459,-4.08204e-09,1.99567e-15,-8.0244e-35,0.818639
30949504,0.0,0.0,0.0107298,0.772624
31049624,0.000173457,-0.0507517,0.0278415,0.740882
31153503,0.00219762,-0.518991,0.0182953,0.760333
31253465,9.46399e-05,-1.12751,-0.0347009,0.949232
31355463,0.00529677,-1.25235,0.0673928,1.0
31457457,0.0160531,-1.80808,0.0416809,0.998141
31559593,0.0162357,-2.89374,0.0262718,0.999902
31661464,-0.061017,-1.71663,0.0301068,1.0
31761469,-0.00298733,0.131008,0.0300864,0.999979
31861540,-0.145663,0.0424928,0.0300336,1.0
31961466,-1.16942,0.102753,0.0299377,1.0
32065624,-2.03378,0.0412202,0.0296862,1.0
32165526,-1.52005,-0.0247361,0.0298503,1.0
32269509,0.701646,0.00671368,0.0300129,1.0
32369467,0.244634,0.0724301,0.0300509,1.0
32473500,0.879001,0.891675,0.0299169,1.0
32573465,0.838299,1.47978,0.0297983,1.0
32672327,0.236581,1.32129,0.029896,1.0
32776001,0.224966,0.730108,0.0300047,1.0
32877479,0.237083,0.15786,0.0300494,1.0
32977497,0.11659,0.390829,0.0300419,1.0
33081471,0.0751698,0.538894,0.0300303,1.0
33181507,-0.00216165,-0.0277843,0.0300566,1.0
33285463,-0.00233174,-0.013582,0.0300566,1.0
33385661,0.000677669,0.00452988,0.0300567,1.0
33486446,3.83972,0.0,0.0,1.0
33589468,3.83972,0.0,0.0,1.0
33689444,3.83972,0.0,0.0,1.0
33789428,3.83972,0.0,0.0,1.0
33893428,3.83972,0.0,0.0,1.0
33993444,3.83972,0.0,0.0,1.0
34097428,3.83972,0.0,0.0,1.0
34197428,3.83972,0.0,0.0,1.0
34297512,3.83972,0.0,0.0,1.0
34401442,3.83972,0.0,0.0,1.0
34501465,3.83972,0.0,0.0,1.0
34601475,3.83972,0.0,0.0,1.0
34705613,3.83972,0.0,0.0,1.0
34803981,3.83972,0.0,0.0,1.0
34908034,3.83972,0.0,0.0,1.0
35009441,3.83972,0.0,0.0,1.0
35109519,0.0,0.0,1.81493e-28,1.0
35213465,0.0,0.0,-1.08895e-28,1.0
35313470,0.0,0.0,-1.01211e-29,1.0
35413544,0.0,0.0,-2.40877e-29,1.0
35517474,0.0,0.0,-2.44251e-29,1.0
35617494,0.0,0.0,-2.38334e-29,1.0
35721463,0.0,0.0,-2.39714e-29,1.0
35821489,0.0,0.0,-2.39576e-29,1.0
35921573,0.0,0.0,-2.39556e-29,1.0
36025621,0.0,0.0,-2.39567e-29,1.0
36125463,0.0,0.0,-2.39565e-29,1.0
36225507,0.0,0.0,0.0663278,1.0
36329473,0.0,0.0,0.235353,1.0
36429463,0.0,0.0,0.257152,1.0
36533468,0.0,0.0,0.182241,1.0
36633469,0.0,0.0,0.1808,1.0
36733545,0.0,0.0,0.181007,1.0
36837508,0.0,0.0,0.18051,1.0
36936014,0.0,0.0,0.180642,1.0
37040197,0.0,0.0,0.18063,1.0
37141498,0.0,0.0,0.180628,1.0
37241472,-0.00326362,-0.000165338,0.180629,1.0
37345678,-0.426693,-0.0216166,0.180532,1.0
37445518,-1.38401,-0.0701148,0.1796,1.0
37545522,-2.32627,-0.117851,0.177706,1.0
37649465,-2.88805,-0.146311,0.176104,1.0
37749472,-3.03586,-0.153799,0.175622,1.0
37849505,-3.00245,-0.152107,0.175733,1.0
37953519,-0.921618,-0.0466899,0.180173,1.0
38053538,0.0431029,0.00218362,0.180628,1.0
38157506,0.139839,0.00708436,0.180619,1.0
38257486,1.3255,0.067151,0.179685,1.0
38358541,2.97807,0.150871,0.175813,1.0
38461486,3.54442,0.179563,0.173768,1.0
38561452,3.83972,0.197788,0.172269,1.0
38662463,1.88755,0.0956247,0.17871,1.0
38765531,0.225773,0.0114379,0.180602,1.0
38865468,-0.0684072,-0.00346556,0.180627,1.0
38969468,0.00879201,0.00044541,0.180629,1.0
39068068,0.00568819,0.000288168,0.180629,1.0
39172419,-0.0238187,-0.00120667,0.180629,1.0
39273465,-0.812881,-0.0411812,0.180275,1.0
39373541,-2.62779,-0.133126,0.176891,1.0
39473466,-2.93426,-0.148652,0.175956,1.0
39577494,-2.46218,-0.124736,0.177351,1.0
39677607,-2.01109,-0.101883,0.178449,1.0
39781486,-0.87726,-0.0444427,0.180216,1.0
39881465,-0.0318777,-0.00161495,0.180629,1.0
39981568,0.0862058,0.00436725,0.180625,1.0
40085516,2.00521,0.101585,0.178462,1.0
40185470,2.98523,0.151234,0.17579,1.0
40285485,3.08079,0.156075,0.17547,1.0
40389504,1.51487,0.0767445,0.179395,1.0
40489485,-0.341393,-0.0172952,0.180567,1.0
40593469,-0.683925,-0.0346482,0.180378,1.0
40693556,-0.611193,-0.0309635,0.180429,1.0
40793584,0.252563,0.012795,0.180595,1.0
40897533,1.05737,0.053567,0.180029,1.0
40996119,1.42802,0.0723448,0.179533,1.0
41100231,-0.309263,-0.0156675,0.180578,1.0
41201472,-2.36691,-0.11991,0.177602,1.0
41301658,-3.52853,-0.178758,0.17383,1.0
41405472,-3.72599,-0.188761,0.173031,1.0
41505611,-2.48008,-0.125642,0.177303,1.0
41605545,0.00233631,0.000118359,0.180629,1.0
41709725,0.301075,0.0152527,0.180581,1.0
41809493,2.07299,0.105019,0.178312,1.0
41909511,3.83972,0.196177,0.172408,1.0
42013492,3.83972,0.197788,0.172269,1.0
42113463,3.5982,0.182287,0.173554,1.0
42217491,2.30921,0.116986,0.177749,1.0
42317594,0.354699,0.0179693,0.180562,1.0
42417521,-0.133797,-0.00677827,0.18062,1.0
42521498,0.0179903,0.000381221,-0.288594,1.0
42621526,0.000537041,-0.00010365,-2.1825,1.0
42721490,-0.000757137,0.000338813,-3.24355,1.0
42825455,0.000151447,-0.000115748,-3.39435,1.0
42925484,-1.23533e-05,1.141e-05,-2.92875,1.0
43029465,-2.18926e-06,2.0793e-06,-2.72742,1.0
43129490,1.02324e-06,-9.77311e-07,-2.7188,1.0
43232067,-1.77123e-07,1.69505e-07,-2.70463,1.0
43333544,5.98337e-09,-5.72407e-09,-2.70316,1.0
43433464,5.26835e-09,-5.03618e-09,-2.697,1.0
43533465,-1.59997e-09,1.4757e-09,-2.43491,1.0
43637586,0.0,0.0,-1.88743,1.0
43738471,0.0,0.0,-1.25827,1.0
43841507,0.0,0.0,-1.02576,1.0
43941476,0.0,0.0,-1.44985,1.0
44041548,0.0,0.0,-1.5341,1.0
44145452,0.0,0.0,-1.50726,1.0
44245489,0.0,0.0,-1.4897,1.0
44345455,0.0,0.0,-1.19479,1.0
44449492,0.0,0.0,-0.639799,1.0
44549452,0.0,0.0,-0.116783,1.0
44653485,0.0,0.0,0.131053,1.0
44753496,0.0,0.0,-0.0404474,1.0
44853526,0.00163456,-9.24101e-05,-0.202711,1.0
44957592,0.16295,-0.00943266,-0.211509,1.0
45057466,0.863074,-0.0499762,-0.204576,1.0
45156225,1.33265,-0.0771314,-0.205367,1.0
45260039,0.700357,-0.0405474,-0.206081,1.0
45364331,-0.0831708,0.00481507,-0.206349,1.0
45461463,-0.00565197,0.000327212,-0.206363,1.0
45565485,0.00463082,-0.000268095,-0.206362,1.0
45665577,-0.0662111,0.0038332,-0.206359,1.0
45769487,-0.965814,0.0559144,-0.205789,1.0
45869468,-2.34034,0.13549,-0.202979,1.0
45969584,-2.37834,0.13769,-0.202867,1.0
46073467,-1.87858,0.108758,-0.204188,1.0
46173463,-0.868957,0.0503071,-0.205899,1.0
46277583,0.0248928,-0.00144113,-0.206361,1.0
46377463,0.0196479,-0.00113749,-0.206361,1.0
46477610,0.0299911,-0.00173629,-0.206361,1.0
46581454,0.652552,-0.0377786,-0.206101,1.0
46681502,1.29698,-0.0750866,-0.205329,1.0
46781466,1.12026,-0.0648562,-0.205591,1.0
46885549,0.206002,-0.0119262,-0.206336,1.0
46985463,0.00701103,-0.000405894,-0.206362,1.0
47089490,0.594382,-0.0344109,-0.206145,1.0
47189465,0.217959,-0.0126185,-0.206333,1.0
47288064,-0.053435,0.00309354,-0.20636,1.0
47392184,0.0289093,0.351341,-0.206286,1.0
47493455,0.0926855,1.09148,-0.205628,1.0
47593486,0.0207661,0.354025,-0.206285,1.0
47697469,-0.00629053,-0.0879072,-0.206357,1.0
47797486,0.000808258,0.0088473,-0.206362,1.0
47901452,0.00330494,0.0575953,-0.20636,1.0
48001486,0.00184925,0.0320085,-0.206361,1.0
48101592,-0.227648,0.00629015,-0.20633,1.0
48205486,-0.75774,0.0416421,-0.20601,1.0
48305502,-1.07721,0.0624936,-0.20565,1.0
48405466,0.0953574,-0.00557391,-0.206356,1.0
48510587,0.017668,-0.00101425,-0.206362,1.0
48609586,-0.00816317,0.000472442,-0.206362,1.0
48713474,0.00140481,-8.16209e-05,-0.206362,1.0
48813447,-1.33669e-05,2.35637e-08,-3.64542e-30,1.0
48913526,-1.24715e-05,-2.72859e-09,1.12049e-31,1.0
49017448,3.69377e-06,-2.0751e-10,1.11198e-31,1.0
49117473,-4.64006e-07,1.57556e-10,-3.26608e-32,1.0
49217446,-2.32736e-08,-3.22329e-11,4.06741e-33,1.0
49321474,2.37284e-08,2.1807e-12,2.1482e-34,1.0
49420095,-5.16027e-09,6.79678e-13,-2.10756e-34,1.0
49525465,4.06449e-10,-2.56989e-13,4.55229e-35,1.0
49624274,1.59775e-09,-9.95826e-14,2.00754e-31,1.0
49728356,0.0,0.0,-5.48109e-36,1.0
49829466,0.0,0.0,-3.17853e-36,1.0
49929586,0.0,0.0,-3.8253e-36,1.0
50029496,0.0,0.0,-3.80535e-36,1.0
50133455,0.0,0.0,-3.73509e-36,1.0
50233483,0.0,0.0,-3.74677e-36,1.0
50337466,0.0,0.0,-3.74649e-36,1.0
50437511,0.0,0.0,-3.7462e-36,1.0
50537578,-0.0130712,4.06707e-20,7.58706e-31,1.0
50641550,-0.0309725,0.0505502,-2.07853e-12,1.0
50741463,1.21559,0.0847893,-1.96181e-10,1.0
50841466,3.83972,-0.0134931,4.03693e-10,1.0
50945469,3.32591,0.000235952,1.23596e-12,1.0
51045453,1.02413,0.000463953,-3.77249e-13,1.0
51149465,-0.0833153,-2.77241e-05,5.06578e-15,1.0
51249586,-0.00262898,1.47446e-05,-1.18071e-17,1.0
51349551,0.00618448,1.13227e-06,3.42818e-18,1.0
51450652,-0.00147674,-8.54183e-07,1.21123e-18,1.0
51553486,0.000139552,1.74471e-07,1.06583e-20,1.0
51652140,2.10268e-05,-1.17515e-08,1.60169e-22,1.0
51756593,-0.335739,-3.69186e-09,6.89748e-18,1.0
51860293,-2.34357,0.115775,5.68636e-10,1.0
51961503,-3.83972,0.187599,4.4062e-09,1.0
52061450,-3.64407,0.0341764,-6.5532e-10,1.0
52161521,-1.48215,-0.00644259,1.83489e-11,1.0
52265502,0.119532,0.000318708,-1.29537e-13,1.0
52365469,0.0203854,0.000166274,1.06832e-14,1.0
52466502,-0.0097833,-5.4634e-05,5.57051e-16,1.0
52569661,0.00171388,7.56052e-06,5.30648e-18,1.0
52669555,-6.20495e-05,1.6633e-07,7.84186e-21,1.0
52773450,-4.9889e-05,-3.32327e-07,-1.73543e-20,1.0
52873485,1.5105e-05,7.83925e-08,-4.78678e-22,1.0
52973636,-1.94005e-06,-7.25378e-09,1.69052e-23,1.0
53077462,3.83972,0.0,0.0,1.0
53177457,3.83972,0.0,0.0,1.0
53277441,3.83972,0.0,0.0,1.0
53381466,3.83972,0.0,0.0,1.0
53481439,3.83972,0.0,0.0,1.0
53585428,3.83972,0.0,0.0,1.0
53685441,3.83972,0.0,0.0,1.0
53784215,3.83972,0.0,0.0,1.0
53888110,3.83972,0.0,0.0,1.0
53989476,3.83972,0.0,0.0,1.0
54089441,3.83972,0.0,0.0,1.0
54193476,3.83972,0.0,0.0,1.0
54293481,3.83972,0.0,0.0,1.0
54397465,3.83972,0.0,0.0,1.0
54497439,3.83972,0.0,0.0,1.0
54597489,3.83972,0.0,0.0,1.0
54701442,3.83972,0.0,0.0,1.0
54801439,3.83972,0.0,0.0,1.0
54901676,0.0,0.0,0.0,1.0
55005464,0.0,0.0,0.0,1.0
55105486,0.0,0.0,0.0,1.0
55209587,0.0,0.0,0.0,1.0
55309505,0.0,0.0,0.0,1.0
55409607,-0.0934866,1.55339e-25,3.18745e-35,1.0
55513493,-1.06799,-2.50234e-26,5.25274e-35,1.0
55613461,-2.93681,0.0210155,-3.63662e-10,1.0
55713457,-3.83972,0.0350566,4.07421e-10,1.0
55817473,-3.83972,-0.00565859,1.20563e-11,1.0
55916235,-2.61503,9.93772e-05,5.73218e-13,1.0
56020155,-0.0555153,0.000194762,-2.33741e-14,1.0
56121466,0.39163,-5.35088e-05,-5.49519e-14,1.0
56221675,2.18698,6.15381e-06,1.1191e-14,1.0
56325507,3.57235,4.68712e-07,-1.12272e-14,1.0
56425484,3.83972,-3.52662e-07,5.95435e-15,1.0
56525464,3.17101,7.24269e-08,-5.18453e-16,1.0
56629511,0.252036,-4.92775e-09,-8.70947e-20,1.0
56730464,-0.125088,-1.54835e-09,-1.36221e-18,1.0
56833540,0.028014,5.83921e-10,3.06188e-21,1.0
56933556,-0.00234941,-8.95767e-11,-1.75336e-22,1.0
57033509,-0.0102783,4.59562e-13,-6.23501e-24,1.0
57137463,-0.151763,0.667227,-2.40979e-10,1.0
57237453,-0.163317,2.46059,-1.65981e-09,1.0
57337499,-0.117062,2.8913,1.10885e-09,1.0
57441450,0.00730074,1.02251,-1.95842e-11,1.0
57542463,0.00266229,-0.121074,-2.07407e-13,1.0
57645503,-0.000959336,-0.00836334,5.90108e-14,1.0
57745488,0.0001426,-0.420804,4.01887e-14,1.0
57845590,4.01293e-07,-2.44754,2.86033e-16,1.0
57944185,-5.50812e-06,-3.36998,-1.22704e-13,1.0
58048234,-0.0406057,-2.43092,-2.95392e-11,1.0
58152520,-0.192422,-0.636196,-2.88261e-10,1.0
58253508,0.00287509,0.0980767,6.79493e-13,1.0
58355651,0.00664803,-0.000612936,3.92302e-16,1.0
58457461,-0.277451,-0.00360405,2.55374e-12,1.0
58557507,-0.74614,0.000641315,3.79581e-13,1.0
58657550,-2.6122,-0.000101615,1.81104e-12,1.0
58761463,-2.04886,-1.00145e-05,-3.7986e-14,1.0
58861673,-0.578595,6.48608e-06,-4.94812e-15,1.0
58961467,0.0732163,-1.26941e-06,-3.55586e-16,1.0
59065496,0.00351667,7.5022e-08,-4.04959e-20,1.0
59165507,-0.0081613,1.19689e-07,-2.83287e-18,1.0
59265467,0.0608041,-1.25219e-08,1.76016e-18,1.0
59369501,2.08775,1.5165e-09,-5.15057e-18,1.0
59469641,2.27563,1.06346e-11,3.27252e-20,1.0
59573461,0.290497,-6.1123e-11,-7.76919e-21,1.0
59673465,-0.104259,1.51826e-11,-1.83622e-21,1.0
59773486,-0.0134245,3.90789e-12,-2.96598e-22,1.0
59877513,0.00833976,-1.33021e-12,1.43438e-23,1.0
59977484,-0.00161257,1.89469e-13,-4.21467e-25,1.0
60081464,0.000152643,-2.00892e-14,-2.93656e-27,1.0
60180359,-1.56715e-05,9.96994e-16,-8.92193e-30,1.0
60284374,-1.85542e-06,5.15983e-16,-7.39213e-31,1.0
60385484,1.92372e-06,-1.86207e-16,-4.7393e-31,1.0
60485450,2.02466e-08,-2.63005e-17,-2.2899e-35,1.0
60585461,-7.89272e-08,1.38486e-17,-1.05694e-33,1.0
60689467,1.93565e-08,-2.52406e-18,-5.43086e-36,1.0
60789502,-1.70201e-09,2.43812e-19,-3.50656e-37,1.0
60893467,0.0,0.0,0.0,1.0
60993466,0.0,0.0,-0.0267203,1.0
61093539,0.0,0.0,-0.191764,1.0
61197464,0.0,0.0,-0.260301,1.0
61297487,0.0,0.0,-0.306969,1.0
61397512,0.0,0.0,-0.526362,1.0
61501629,0.0,0.0,-0.77014,1.0
61601512,0.0,0.0,-0.849883,1.0
61705485,0.0,0.0,-0.704056,1.0
61805471,0.0,0.0,-0.644659,1.0
61905783,0.0,0.0,-0.659627,1.0
62009507,0.0,0.0,-0.658078,1.0
62109723,0.0,0.0,-0.657899,1.0
62208272,0.0,0.0,-0.658002,1.0
62312251,0.0,0.0,-0.657983,1.0
62416265,0.0,0.0,-0.657984,1.0
62517611,0.0,0.0,-0.649151,1.0
62617490,0.0,0.0,-0.593003,1.0
62717678,0.0,0.0,-0.547416,1.0
62821625,0.0,0.0,-0.512405,1.0
62921464,0.0,0.0,-0.512413,1.0
63021501,0.0,0.0,-0.537223,1.0
63125457,0.0,0.0,-0.540219,1.0
63225479,0.0,0.0,-0.540579,1.0
63326578,0.0,0.0,-0.540509,1.0
63426625,0.0,0.0,-0.540513,1.0
63530497,0.0,0.0,-0.540515,1.0
63633468,0.0,0.0,-0.540514,1.0
63733526,0.0,0.0,-0.540514,1.0
63833584,0.0,0.0,-0.540514,1.0
63937500,0.0,0.0,-0.540514,1.0
64037452,0.0,0.0,-0.540514,1.0
64141622,0.0,0.0,-0.540514,1.0
64242466,0.0,0.0,-0.540514,1.0
64341510,0.0,0.0,-0.540514,1.0
64441152,0.0,0.0,-0.540514,1.0
64544378,0.0,0.0,-0.540514,1.0
64645581,0.0,0.0,-0.540514,1.0
