timestamp,flag_armed,flag_external_manual_override_ok,flag_system_hil_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_flip_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
78206422,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
79214475,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
80220697,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
81224427,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
81418440,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82428461,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83432445,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83856477,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
84860876,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
85864628,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
86868464,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
87248441,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88255769,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89213480,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
90224227,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
91229946,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
92231592,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
93232433,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
94238173,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
95241451,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
96247580,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
97255417,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
98256211,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
99264467,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
100264932,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
101276090,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
102285473,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
103296216,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
104303583,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
105310426,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
106315648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
107325431,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
108326420,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
109328639,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
110339206,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
111350269,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
112358614,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
113364515,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
114369426,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
115374479,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
116382617,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
117384461,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
118390666,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
119390678,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
120398740,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
121404466,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
122414230,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
123423452,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
124430644,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
125440516,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
126443735,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
127452547,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
128460637,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
128518649,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
